miRNA	DC	Pearson_corr	Spearman_Corr	Cluster_TB	Cluster
hsa-miR-4708-3p	0.058991197337195385	-0.043165497679276785	0.0048579748056124415	3	3
hsa-miR-4708-5p	0.07514538494821522	-0.08304237949975439	-0.004941814905024333	3	3
hsa-miR-4709-3p	0.08337548098186444	-0.08965719655997703	-0.022247233429237238	3	3
hsa-miR-4709-5p	0.21198008384155567	-0.20657032323719296	-0.05727339865101032	3	2
hsa-miR-4710	0.036898405922892716	0.0003218107561716166	0.03720517561786183	3	3
hsa-miR-4711-3p	0.030879644589484126	-0.009530427691477923	-0.021727556458438137	3	3
hsa-miR-4711-5p	0.05192599763179656	0.042300947377749795	0.04811502812630874	3	3
hsa-miR-4712-3p	0.042300797330440364	-0.006167545235158108	-4.6522296189229115e-05	3	2
hsa-miR-4713-3p	0.028321357686879725	0.012121653314572422	0.011284854904770195	3	3
hsa-miR-4713-5p	0.053347050766333434	0.036467921549635095	-0.02547001844191925	3	3
hsa-miR-4714-5p	0.2204953626121167	-0.2367661104801396	-0.07041175951418047	3	2
hsa-miR-4715-3p	0.04275432085795984	0.028111583357382317	0.013409950914931077	3	3
hsa-miR-4715-5p	0.05678496052487846	0.008716764390780665	-0.011086645890368651	3	4
hsa-miR-4716-3p	0.04651635674250515	0.0036115717214618677	0.021818214637173865	3	4
hsa-miR-4716-5p	0.04338657320242111	-0.0094171388761983	0.013321374311458096	3	3
hsa-miR-4717-3p	0.07972012427698062	-0.07865217890402292	-0.022044049250317766	3	3
hsa-miR-4717-5p	0.060277709379528054	0.03187953065970379	0.07231462421121862	3	3
hsa-miR-4719	0.06651363109941591	-0.05089278734775051	0.014670524548602227	3	3
hsa-miR-4720-5p	0.06620661245570163	-0.06474972814180054	-0.0332570758262399	3	3
hsa-miR-4721	0.06965508696575232	-0.08371877753012874	0.013397042295507134	3	5
hsa-miR-4722-3p	0.08615631430356549	0.02378028585593445	0.09064009731129789	3	3
hsa-miR-4722-5p	0.08244171047321457	0.09160395262114343	0.07613441691167509	3	2
hsa-miR-4723-3p	0.10340212260295165	0.05027481137696422	0.06772186946687472	3	3
hsa-miR-4723-5p	0.1090599775926309	0.09234331984557247	0.09209374551715015	3	3
hsa-miR-4724-3p	0.06307814945862111	-0.05841674059767153	-0.003994294337747291	3	3
hsa-miR-4724-5p	0.054842241883193546	-0.04923747912328968	0.024622665707774126	3	3
hsa-miR-4725-3p	0.07417180980475822	0.06051618982347359	0.07163062342849237	3	3
hsa-miR-4726-3p	0.0577390240962	-0.06252047548070143	0.0037663249752612504	3	4
hsa-miR-4726-5p	0.06609698853375316	-0.06157231369521191	-0.01350882954003683	3	3
hsa-miR-4727-3p	0.07337735917873713	0.0037410818624832045	0.04356810299894763	3	3
hsa-miR-4727-5p	0.06128584863775971	0.006147205376842795	0.05896213464150394	3	4
hsa-miR-4728-5p	0.045434154785133456	-0.012627131941305169	0.03236044576259676	3	5
hsa-miR-4729	0.04528880542965039	-0.027773547457810716	-0.037412918272334186	3	2
hsa-miR-4730	0.04794787121241615	-0.017828998104041524	0.008371426648675897	3	2
hsa-miR-4731-3p	0.06641315676027337	-0.014640372581339326	0.048011083594729116	3	3
hsa-miR-4733-3p	0.0450606042052983	-0.012441891433466459	0.03999877874841404	3	3
hsa-miR-4733-5p	0.053191201440828687	0.017737943512025782	0.0483772373296871	3	3
hsa-miR-4734	0.0897758556575122	0.02261678473566016	0.09618880153635294	3	5
hsa-miR-4735-3p	0.028761540281304693	0.01322796402291066	0.015664052330501912	3	3
hsa-miR-4735-5p	0.037708920384246614	-0.0131058350010781	-0.011464840668076966	3	3
hsa-miR-4736	0.0421796744890071	-0.023947197861405024	0.01585014418893861	3	3
hsa-miR-4737	0.035268380909124854	0.009505784623108403	0.008095004326715323	3	3
hsa-miR-4738-3p	0.09206414461065913	0.0035704709404362914	0.050109832278903095	3	3
hsa-miR-4738-5p	0.07004609805384653	0.025847230001535094	0.06132360656052945	3	2
hsa-miR-4739	0.05663372114417008	0.027478409887089772	0.021452986475471156	3	5
hsa-miR-4740-5p	0.054789328071560214	0.04881512937955475	0.025367313826099594	3	4
hsa-miR-4741	0.07541429389222525	-0.03381046423031647	0.07288074353634535	3	5
hsa-miR-4742-3p	0.0882422910578766	0.0789987798311729	0.04884079289872576	3	3
hsa-miR-4742-5p	0.06230643608178233	-0.008629922610421725	0.00125593489082463	3	3
hsa-miR-4743-3p	0.09435342203240439	-0.13248802473850044	-0.02911613909971078	3	3
hsa-miR-4743-5p	0.035511025203107324	-0.022508289388739142	-0.0069101521860495466	3	4
hsa-miR-4744	0.17439296235966575	-0.15882108698908987	-0.05217835462326478	3	2
hsa-miR-4745-3p	0.15561070192493173	-0.14434228024010834	-0.0394651467003804	3	3
hsa-miR-4745-5p	0.08245540683215115	0.03322487798089309	0.07270155160811133	3	5
hsa-miR-4746-3p	0.04117383201110283	-0.005832751823397252	0.010092418751596612	3	5
hsa-miR-4747-3p	0.2170631938616329	-0.25100020247945204	-0.07110156279595262	3	2
hsa-miR-4747-5p	0.11181865692314295	0.03598301864483931	0.07599604899248098	3	2
hsa-miR-4749-3p	0.12582644156396713	0.09496783922597866	0.0943568232897907	3	2
hsa-miR-4750-3p	0.06809254033277165	-0.00905114460822405	0.053257599882075464	3	3
hsa-miR-4750-5p	0.07344786705745417	-0.02672492092681229	0.046714542952239986	3	2
hsa-miR-4751	0.0823318326785499	0.0539339335179169	0.0973374944585565	3	3
hsa-miR-4752	0.05179089898655402	-0.037553641739771326	-0.03846713531244638	3	3
hsa-miR-4753-3p	0.08494878495293441	0.06972634675879291	0.07208044762780125	3	2
hsa-miR-4754	0.07904952769324781	-0.048622699669924406	0.024283545488755	3	2
hsa-miR-4755-3p	0.0910850422342332	-0.0761922913941417	-0.006835698973191338	3	3
hsa-miR-4755-5p	0.270183144804713	-0.25025712775953735	-0.013620296021238855	3	3
hsa-miR-4756-3p	0.051585756400682845	-0.03729595293646278	-0.04003035595572711	3	2
hsa-miR-4757-3p	0.058141320820168	-0.025817847953047177	0.01660638667315289	3	4
hsa-miR-4757-5p	0.05250267285944372	-0.03301737238605935	0.019895664357480004	3	3
hsa-miR-4758-5p	0.04461630813510168	-0.018591120065325862	-0.04107280279221831	3	4
hsa-miR-4761-3p	0.10572886845475943	-0.11358168286141125	-0.009644200339292199	3	3
hsa-miR-4761-5p	0.03993946947318387	-0.028881414440103788	-0.004768381992221645	3	3
hsa-miR-4762-3p	0.2730178490567487	-0.2533866634744359	-0.09822518830786017	3	2
hsa-miR-4762-5p	0.1205230597484803	0.08676164806041682	0.06760327235244099	3	3
hsa-miR-4763-3p	0.032946293090335865	-0.008245427892443083	0.003527769990536544	3	5
hsa-miR-4764-3p	0.04303306714447948	-0.024280446027794177	-0.019433505577162898	3	3
hsa-miR-4764-5p	0.06140994746814228	-0.048007629828810364	-0.010710029703456025	3	3
hsa-miR-4765	0.052620424373642415	-0.05594849598950879	-0.024998698713451083	3	3
hsa-miR-4766-3p	0.10365311724100512	-0.12502212801411397	0.051194062430654504	3	3
hsa-miR-4766-5p	0.06155739187841643	-0.015003842951992894	0.04481787376433788	3	3
hsa-miR-4767	0.13648146962124777	-0.16648879216735518	-0.0025009255536685387	3	4
hsa-miR-4768-3p	0.042740347758181016	-0.029950471726895064	-0.01683380336976906	3	4
hsa-miR-4768-5p	0.05033912500804384	0.02712359303166368	0.04343942236600974	3	4
hsa-miR-4769-3p	0.04618189822629106	-0.006053518883025329	-0.006797239422848053	3	1
hsa-miR-4769-5p	0.03970143122258879	0.005042398708349074	0.005626579484833617	3	3
hsa-miR-4770	0.032889324865417256	0.010775061489826302	0.014842888296599353	3	3
hsa-miR-4771	0.05692849027685255	-0.04539906661313366	0.014587271569062437	3	2
hsa-miR-4772-5p	0.16454255409610538	-0.16480918935905117	0.06013309929136662	3	4
hsa-miR-4773	0.08738868268992286	-0.04390134212512581	0.04640312212635876	3	4
hsa-miR-4774-3p	0.07023196424953947	-0.019229965254702563	-0.03028848292224824	3	3
hsa-miR-4774-5p	0.04189772649407999	-0.025193106615343068	-0.006973293445589422	3	3
hsa-miR-4775	0.04485374824053473	0.009602282485125034	-0.017559738985551906	3	2
hsa-miR-4776-3p	0.048148017130022286	0.04525769023448377	0.03980117558122823	3	3
hsa-miR-4776-5p	0.08663056214546964	-0.0909193796665723	-0.0427339732383015	3	3
hsa-miR-4777-3p	0.07770360289961249	-0.08229229438235183	-0.016023840547015295	3	3
hsa-miR-4777-5p	0.02824189036928836	0.011898954405751054	0.010611132223888391	3	3
hsa-miR-4778-3p	0.03765758012615416	0.024175335181238378	0.0243467922234142	3	2
hsa-miR-4778-5p	0.035762378894372136	0.023716364244819613	0.029419223731838716	3	4
hsa-miR-4779	0.0722261684442536	0.05039495137097261	0.05823820745775106	3	4
hsa-miR-4780	0.03196859055519521	-0.022011225404861088	-0.021244458786997097	3	2
hsa-miR-4781-3p	0.15818976678044722	-0.12177897619840043	-0.03216943122047728	3	4
hsa-miR-4782-3p	0.050079272341139666	-0.02552909790430059	-0.039104459112799556	3	3
hsa-miR-4782-5p	0.03771295755911737	-0.012212350695373927	-0.014460883490518994	3	3
hsa-miR-4783-3p	0.07805654626242196	-0.08612132515933861	0.019995071429711873	3	2
hsa-miR-4783-5p	0.06940303127353828	0.05855144444736337	0.0700585683881163	3	4
hsa-miR-4785	0.09041975149866058	0.028912944181364954	0.06838891498107155	3	4
hsa-miR-4786-3p	0.09299282071893576	-0.059125870805681824	-0.04867101680503103	3	3
hsa-miR-4786-5p	0.10566115681534408	-0.04224893087203088	0.07080452574575503	3	3
hsa-miR-4787-3p	0.07878184081654917	-0.02018257683357397	0.047375607792160095	3	1
hsa-miR-4787-5p	0.09365649726613309	0.011598824937424064	0.02625648604692672	3	4
hsa-miR-4789-3p	0.13999037718944146	-0.14403222521287146	-0.09406563516577822	3	3
hsa-miR-4790-3p	0.02995301931800179	0.01569248033204775	0.018921609638436063	3	2
hsa-miR-4790-5p	0.03634731107697066	0.005055363000171379	0.013010251677887011	3	3
hsa-miR-4791	0.1134396248262319	-0.10404587030974477	-0.005652881743820285	3	3
hsa-miR-4793-3p	0.04407613363564111	-0.01765928103248119	-0.004667665811695964	3	3
hsa-miR-4793-5p	0.046995652047683134	0.009796183426938075	0.031393029225304236	3	5
hsa-miR-4794	0.09167065283023705	-0.08035774387577146	-0.00124323765285975	3	3
hsa-miR-4795-3p	0.06070593601871406	0.011704474594428119	0.02757904487096843	3	2
hsa-miR-4795-5p	0.10045938042335839	-0.09078121131288758	-0.03819115380890679	3	3
hsa-miR-4796-3p	0.0705113508165219	-0.07709009710209647	-0.03572365775835146	3	3
hsa-miR-4796-5p	0.12532946184892566	-0.12496350400722228	-0.050451390223024715	3	3
hsa-miR-4797-3p	0.13401374649390682	-0.1203167244746581	-0.013036204955906619	3	3
hsa-miR-4797-5p	0.198541288771161	-0.1962339833006823	-0.0310406620911256	3	3
hsa-miR-4798-3p	0.03123946828192976	0.01736585342552678	0.02256970980954039	3	3
hsa-miR-4799-5p	0.04931536450298043	0.000731166675222543	0.017352436013104707	3	3
hsa-miR-4800-3p	0.1358431935587358	-0.1597629812013582	-0.018022971798102836	3	3
hsa-miR-4800-5p	0.05313157422541246	-0.026177295764797406	0.016287024606900916	3	4
hsa-miR-4802-3p	0.11608358045885302	-0.12485350386648915	-0.02888222326000595	3	3
hsa-miR-4802-5p	0.15395850512323425	-0.15474369727776804	-0.020309808938912606	3	3
hsa-miR-4804-5p	0.11978164140300812	0.06893916414589783	0.07593674919907901	3	3
hsa-miR-485-3p	0.074042780510993	0.0032939824610942873	-0.023890295535966034	3	2
hsa-miR-485-5p	0.10084406345573389	-0.10262722020722398	-0.08062018033354498	3	3
hsa-miR-486-3p	0.15790955378523772	-0.1499831986592071	-0.02685732522411792	3	1
hsa-miR-487a-3p	0.09063258392707624	-0.09633241791533947	-0.004784342518329619	3	3
hsa-miR-487a-5p	0.07551848179167167	-0.04308904841219626	-0.041781521360896766	3	2
hsa-miR-487b-3p	0.11093076888393347	-0.05292136415811018	-0.023771709371506744	3	2
hsa-miR-487b-5p	0.056310885591793675	0.02325019948386507	0.04379660998750616	3	2
hsa-miR-488-3p	0.04201239457352596	0.029171197143218964	0.0368894487287271	3	3
hsa-miR-489-3p	0.06288982824956806	-0.05661521033220372	-0.04876669803842503	3	4
hsa-miR-490-3p	0.08586526429585019	-0.09672022982537125	0.025390965459684244	3	3
hsa-miR-490-5p	0.035028581388689105	0.007645353433050242	0.00620988695766798	3	3
hsa-miR-491-3p	0.0965939020484341	0.06356887507814851	0.08374500491866628	3	2
hsa-miR-493-5p	0.08201157700978164	-0.04135715023503597	-0.07515409476679592	3	1
hsa-miR-494-3p	0.0770691081143877	-0.013211556095313708	-0.021179171843269173	3	4
hsa-miR-494-5p	0.057138185530443836	-0.007565058705603811	0.04895754482563928	3	2
hsa-miR-495-5p	0.039544913223296806	-0.03244302327677208	-0.03301513351936507	3	2
hsa-miR-496	0.07168723445299328	-0.041623199164785483	0.004341223871476098	3	3
hsa-miR-497-5p	0.15202674154774673	-0.14481355730560672	0.08397347966430244	3	4
hsa-miR-4999-3p	0.15720927608001944	-0.1784839157012606	-0.06583930859554002	3	3
hsa-miR-4999-5p	0.0984321585616327	-0.08604272500850048	0.0006089077372576215	3	2
hsa-miR-499a-3p	0.07248370571043393	-0.047660635535803075	0.013509290071538354	3	3
hsa-miR-499b-3p	0.04441425219012316	0.004582034344478869	0.030658024400032943	3	3
hsa-miR-499b-5p	0.0364967257213619	-0.025718404863973254	-0.011021663599050092	3	2
hsa-miR-5000-5p	0.10724654361575646	-0.12602199412878115	-0.05494214192268645	3	3
hsa-miR-5001-5p	0.06614345353890198	-0.034227020917088395	0.011173657727097929	3	5
hsa-miR-5002-3p	0.033508958998952475	0.011897702517839746	0.0015448165257602388	3	3
hsa-miR-5002-5p	0.03737915512057534	0.006929447899368073	-0.0032942104449164926	3	2
hsa-miR-5003-3p	0.1201973761576568	0.06845094308838486	0.09063743843359137	3	3
hsa-miR-5003-5p	0.05872261338709699	0.023372038100203114	0.05559243622505937	3	3
hsa-miR-5004-3p	0.18553936415885192	-0.19975845303954046	-0.044749642739493306	3	3
hsa-miR-5004-5p	0.05635609855388099	-0.005191091216076903	0.04508149685258275	3	2
hsa-miR-5006-3p	0.1102309949461132	0.12606341891938835	0.09457884837980395	3	3
hsa-miR-5006-5p	0.05007599228941282	-0.03387204839630842	0.011736860542207182	3	3
hsa-miR-5008-3p	0.044749134746640426	-0.018860934098803465	0.019676970064017987	3	3
hsa-miR-5008-5p	0.04804026438730171	-0.005305184230492677	0.01862352518473232	3	5
hsa-miR-5009-3p	0.06359722433017981	0.03400849645832888	0.048388673693232104	3	4
hsa-miR-5009-5p	0.2555243382676483	-0.2288228769634934	-0.0787594350566179	3	3
hsa-miR-500a-5p	0.1688395298665542	0.1411187228915533	0.09705523480739929	3	4
hsa-miR-500b-3p	0.07412502728151055	0.07299476774631494	0.05951823601665708	3	3
hsa-miR-500b-5p	0.16734992497809137	0.14135849125079372	0.09615924583767183	3	3
hsa-miR-501-3p	0.0899945897294668	-0.028417008863338936	-0.017475512164294833	3	3
hsa-miR-5010-3p	0.20811567591827626	-0.1964710113675724	-0.04525004687737166	3	1
hsa-miR-502-3p	0.1180714085586651	0.08603883286759974	0.09546261292409702	3	2
hsa-miR-503-5p	0.07892843111497967	0.015508646016300693	-0.019666393839649816	3	3
hsa-miR-504-3p	0.0365859565185277	0.007137549379979344	0.0109574300207295	3	3
hsa-miR-504-5p	0.09246411793601962	-0.06249423501394901	0.02861301076627913	3	2
hsa-miR-505-5p	0.08138773546817968	0.04765627303647698	0.044388934337775715	3	4
hsa-miR-506-3p	0.14165800352545643	-0.12896204859115534	-0.09849949127020728	3	3
hsa-miR-506-5p	0.027687783816050308	-0.002748886726079322	-0.009039112635164185	3	3
hsa-miR-507	0.10783345427593388	-0.10425133509184523	0.01531726294266893	3	3
hsa-miR-508-3p	0.1215987777958802	-0.14005724473210815	-0.04024161791497132	3	3
hsa-miR-508-5p	0.07036668748214138	-0.028007827571860544	0.01940146604253761	3	3
hsa-miR-5087	0.09506946935780068	-0.10011687082914868	-0.06067882879408933	3	3
hsa-miR-5088-3p	0.06390812181866709	0.04821063778792135	0.06283042854798424	3	3
hsa-miR-5088-5p	0.04802270463840774	0.0008843354879795811	0.03298493081680342	3	4
hsa-miR-5089-3p	0.05652628751481478	-0.056111245715430726	-0.011034692050384496	3	3
hsa-miR-5089-5p	0.036274643849455564	0.003056659897594163	0.012168488041788635	3	2
hsa-miR-509-3-5p	0.04539110977695788	0.0035724647291997228	-0.006993273101233769	3	4
hsa-miR-509-3p	0.0806610817803184	-0.03569483814040264	0.05224264666058298	3	2
hsa-miR-509-5p	0.08321994805033409	-0.029480781132317183	-0.03665824027304396	3	4
hsa-miR-5090	0.1146616779440237	0.09610904027236937	0.07154192751169587	3	3
hsa-miR-5092	0.08137793686065266	0.07884741715313441	0.08635304251520655	3	3
hsa-miR-5093	0.03569486197353737	-0.01630478482110819	-0.028296352597035713	3	4
hsa-miR-510-3p	0.03146327156208402	0.019094655546229775	0.025104063559602003	3	3
hsa-miR-510-5p	0.039662132686353956	-0.008964674508832827	-0.02688339838752151	3	3
hsa-miR-5100	0.11652124683546557	0.0700056093416336	0.05880104210271906	3	4
hsa-miR-511-3p	0.14341774917077194	-0.1405935910896975	-0.06556379721772908	3	3
hsa-miR-511-5p	0.21882882461341066	-0.14953321354567053	-0.09204453580875198	3	3
hsa-miR-512-3p	0.04491828536312655	-0.001107597739489473	-0.013749096457505777	3	4
hsa-miR-512-5p	0.05314013674178135	-0.045459504977541164	-0.04549965761773377	3	3
hsa-miR-513a-3p	0.08331904686142434	-0.0803183439991829	0.01684056093742218	3	3
hsa-miR-513a-5p	0.07156262152475328	-0.06156424722341704	-0.010434496141437431	3	3
hsa-miR-513b-3p	0.03010785511770583	0.015620181333798099	0.019706388415792725	3	2
hsa-miR-513b-5p	0.04702529812173084	-0.010766822415282377	0.0020980223514551954	3	3
hsa-miR-513c-3p	0.06401089545334292	-0.03848451228737656	0.05730189268427665	3	3
hsa-miR-513c-5p	0.0664844556529604	-0.047562815715104435	0.03356188924325976	3	3
hsa-miR-514a-3p	0.08525567919620841	-0.032449750034038966	-0.0686920564947287	3	3
hsa-miR-514a-5p	0.06364263100832512	-0.03072734625450357	-0.011250771110989037	3	3
hsa-miR-514b-3p	0.10918345943513172	-0.116869530016723	-0.0954704436842956	3	2
hsa-miR-514b-5p	0.06569831914806845	-0.0112738083213079	0.02406795342223093	3	4
hsa-miR-515-3p	0.03162806735915499	0.015031152484715708	0.01801513425390602	3	3
hsa-miR-515-5p	0.0365418960282291	0.015486788702050147	-0.0006923790963354898	3	4
hsa-miR-516a-5p	0.042815501682278094	-0.0023310680391604396	0.01695932674261593	3	5
hsa-miR-516b-5p	0.1324657925720643	-0.13009444249943092	-0.030032352610161236	3	3
hsa-miR-517-5p	0.06734100766370837	0.007326806458419111	0.051739792767556365	3	3
hsa-miR-517a-3p	0.06374476977335526	0.03447803471174489	0.012278396815541456	3	3
hsa-miR-517c-3p	0.03596543204999971	-0.004771772865011898	-0.0024500407485754058	3	2
hsa-miR-5187-3p	0.0904996725012931	0.05605157012716385	0.08046184690212123	3	3
hsa-miR-5187-5p	0.11484237668100267	0.05089840921291873	0.07373798277690749	3	3
hsa-miR-5188	0.10855188930422383	-0.135615391032912	-0.029168547604251714	3	2
hsa-miR-5189-3p	0.08335818505926498	0.03995048450561258	0.0610066316318605	3	3
hsa-miR-5189-5p	0.07856852539418374	0.018196757963316237	0.06031027734956374	3	3
hsa-miR-518a-3p	0.06063223175872939	0.01893472227553578	0.06365269037143217	3	2
hsa-miR-518a-5p	0.027974140738978956	-0.0036253146898278382	-0.010386557996927791	3	2
hsa-miR-518b	0.044045918118907804	0.01962583751516162	0.03778344698888635	3	2
hsa-miR-518c-3p	0.07861011087558742	0.06555462031811563	0.0799596906194639	3	3
hsa-miR-518c-5p	0.05403825430686663	-0.02013069653684091	0.018008815558003047	3	3
hsa-miR-518d-3p	0.03665044232477812	0.024692867047601128	0.009738828995973314	3	2
hsa-miR-518e-3p	0.047988094974463755	0.008675108313558938	0.03286741048840499	3	3
hsa-miR-518e-5p	0.07021202741816139	-0.07421122552035819	-0.009074924643311348	3	3
hsa-miR-518f-3p	0.042757645737769814	-0.021264117642982583	0.016539458671078065	3	3
hsa-miR-518f-5p	0.04724661886728021	-0.047098621815787604	-0.01182926495214104	3	3
hsa-miR-5190	0.06941454463598519	0.04488956336031624	0.05007323106429929	3	5
hsa-miR-5191	0.05112066627888426	-0.036884697547461216	-0.04979319384702299	3	3
hsa-miR-5192	0.04695796626020074	0.005153016565700808	0.02746681720923504	3	3
hsa-miR-5193	0.07632449362743406	-0.04854638142042581	-0.041934911438400835	3	3
hsa-miR-5194	0.04181921064347646	-0.01718093603894193	0.01443247821948778	3	3
hsa-miR-5195-3p	0.04213511360593974	0.02823902557262426	0.03559666202751749	3	3
hsa-miR-5195-5p	0.035650516138840994	-0.011172818410487373	0.01530050318766808	3	3
hsa-miR-5196-3p	0.0839076842538993	-0.07632770775206907	-0.011390731904213473	3	1
hsa-miR-5196-5p	0.06020038435094717	0.04964917663414214	0.06229559192598483	3	1
hsa-miR-519b-3p	0.033481274645977284	-0.01324447078375662	-0.024927739192626697	3	3
hsa-miR-519c-3p	0.057714130498079434	0.05571233487919097	0.05907295925610013	3	3
hsa-miR-519d-3p	0.05628186056274717	-0.023789797403692657	0.03018123991169588	3	2
hsa-miR-519d-5p	0.04281195669766534	-0.013929859911696617	-0.008704888257614665	3	3
hsa-miR-520a-3p	0.04172242600248653	0.022774721475386152	0.04255472151907648	3	2
hsa-miR-520a-5p	0.05894251196145537	0.02960731202397339	0.05573919512000977	3	3
hsa-miR-520c-3p	0.034791431338832314	-0.017339607574637882	0.005705918018006083	3	2
hsa-miR-520d-3p	0.04383140795990928	-0.031002201954493123	-0.0019904506086173713	3	3
hsa-miR-520f-3p	0.04829809445767373	-0.01971442641555128	0.007335310431511689	3	2
hsa-miR-520f-5p	0.048325222229509385	0.029979061104856843	0.03990533460522356	3	3
hsa-miR-520g-3p	0.04513222310391775	0.000634868900751329	-0.013726635980250068	3	2
hsa-miR-520g-5p	0.045789599429044626	-0.020180897724781387	-0.021220628819617195	3	3
hsa-miR-520h	0.04126926430219601	0.007075051764093689	0.0052670951126266964	3	3
hsa-miR-521	0.039664769190103755	-0.026882028628175153	-0.015473765080993561	3	2
hsa-miR-522-3p	0.07770000158841356	0.02240244126740863	0.024427214416420963	3	3
hsa-miR-523-3p	0.0558438425273538	-0.050866544461585825	-0.012952365011567837	3	3
hsa-miR-524-3p	0.04353512717818291	0.03202277417141214	0.03858383204811307	3	2
hsa-miR-525-3p	0.057844379367959796	-0.04384488827798256	-0.054564180501873116	3	3
hsa-miR-525-5p	0.04136241195736594	0.03242547923276838	0.025988385724284722	3	2
hsa-miR-526b-3p	0.047970253580222465	-0.021091873959565705	0.028202827004710794	3	3
hsa-miR-526b-5p	0.041178041371201554	-0.0052873614319672345	0.003483388014339515	3	3
hsa-miR-539-3p	0.156160264026949	-0.15403179323529032	-0.01995827730383188	3	3
hsa-miR-539-5p	0.06732002444023165	-0.012599094757603542	0.01820216704416748	3	3
hsa-miR-541-3p	0.09460024682932833	-0.11449118816990618	-0.04544647304491036	3	3
hsa-miR-541-5p	0.03947348752627444	0.02390903118442318	0.018197680525079796	3	2
hsa-miR-542-3p	0.17344691483216143	-0.17525136480403536	-0.03841469777066021	3	3
hsa-miR-544a	0.16624099848953172	-0.1652860075575824	-0.08721292707719512	3	2
hsa-miR-544b	0.08323898764850318	-0.09876500067403714	-0.029966549754652818	3	3
hsa-miR-545-3p	0.16882336470010706	-0.1744641755444673	-0.057521550544737586	3	2
hsa-miR-545-5p	0.16071108390590827	-0.17309506054741733	-0.0043984311355319975	3	3
hsa-miR-548a-3p	0.10317972244982486	-0.09564139820366782	0.07790356083048189	3	3
hsa-miR-548a-5p	0.13181187093961685	-0.13213867990962386	0.0027671845694470175	3	3
hsa-miR-548aa	0.09108857904524384	0.04802930466145686	0.04904253200829149	3	2
hsa-miR-548ab	0.08267119989201123	0.02865732705007398	0.06262812014610862	3	3
hsa-miR-548ac	0.17828134537776244	-0.19431770300489298	-0.07824072591873643	3	3
hsa-miR-548ad-3p	0.03534858026329131	-0.006512558887674395	-0.01078082319487516	3	2
hsa-miR-548ad-5p	0.06696567310006574	-0.005651269804466558	-0.032421780932841	3	4
hsa-miR-548ae-3p	0.06517548491787599	-0.05499486765590616	0.010936231677743807	3	4
hsa-miR-548ag	0.07850568322889721	-0.013437992242746213	-0.05305599080500178	3	3
hsa-miR-548ah-5p	0.03940072156053323	-0.021110770950188134	-0.03256326290928713	3	2
hsa-miR-548ai	0.04706120211988519	-0.01149317664781997	0.012651088403131611	3	1
hsa-miR-548aj-3p	0.06112533664551522	-0.07005953218514126	-0.003671838147071314	3	3
hsa-miR-548aj-5p	0.061275424351151374	0.03710546853014412	-0.009572919364699877	3	3
hsa-miR-548ak	0.14468015561182007	-0.1507903467120103	0.05491826062665524	3	3
hsa-miR-548al	0.07668728003731819	-0.0505964029084903	-0.04191275691565492	3	3
hsa-miR-548am-5p	0.10172443628354838	-0.07392700446383157	0.061219993831260554	3	3
hsa-miR-548an	0.052355243274210046	-0.00982158928385223	0.029457032730789087	3	3
hsa-miR-548ao-3p	0.033955823291793946	-0.00017483718467395083	-0.017233914998466784	3	2
hsa-miR-548ao-5p	0.08734466244542496	-0.09129505044881442	-0.05473996782164646	3	3
hsa-miR-548ap-3p	0.08580182113916489	-0.006701994011196363	0.08011865012529303	3	3
hsa-miR-548ap-5p	0.10840044279083039	-0.08338209372623089	-0.04711487112256517	3	3
hsa-miR-548aq-5p	0.07725911699080915	-0.0831407627924524	-0.06038716223277342	3	2
hsa-miR-548ar-3p	0.1051914164083348	-0.09669643441630545	-0.05139717877236757	3	3
hsa-miR-548ar-5p	0.06290472684102685	0.041688900926874876	-0.0073830515038975034	3	3
hsa-miR-548as-3p	0.10289964063629452	-0.11252959376777685	-0.05159024339643996	3	3
hsa-miR-548as-5p	0.04583877939652326	-0.03306430832963675	-0.00781381029655406	3	2
hsa-miR-548at-3p	0.10547496008082131	-0.09345234983412593	-0.03383146529967501	3	2
hsa-miR-548at-5p	0.11450238741341824	0.06199213867680124	0.08573907089613746	3	3
hsa-miR-548au-3p	0.050669725726168374	-0.04804806507928794	-0.004737922056701471	3	3
hsa-miR-548au-5p	0.10271191117994923	-0.06324123591638244	0.06547658073401186	3	3
hsa-miR-548av-3p	0.0652993847082156	0.01856851434918302	0.02786968893595945	3	3
hsa-miR-548av-5p	0.09939656867334538	-0.08580258149764872	-0.027328396626253307	3	3
hsa-miR-548aw	0.14437758553642965	-0.15849751762206826	0.07053590045395257	3	3
hsa-miR-548ax	0.1236111544006194	-0.1525439320526853	-0.03764378949408322	3	2
hsa-miR-548ay-3p	0.072080465051972	0.025944245417969348	0.0305904238241189	3	3
hsa-miR-548ay-5p	0.05635168479546085	0.019994750303215444	-0.02544730786992077	3	4
hsa-miR-548az-3p	0.05003481122339012	-0.03575739045172599	0.0013419592678837026	3	2
hsa-miR-548az-5p	0.0716638283240884	0.0016156819376388206	-0.022953929214517704	3	3
hsa-miR-548b-3p	0.13288745087867151	-0.14362647984443677	0.036804129884919864	3	2
hsa-miR-548b-5p	0.07658693499692981	-0.0015124131753267238	0.02785840145813416	3	4
hsa-miR-548ba	0.059467295532013194	-0.05377022719508543	0.005172692232339059	3	3
hsa-miR-548bb-3p	0.04911120682375142	-0.03460682192770934	-0.003430959468859556	3	3
