miRNA	Spearman_r	p_value
hsa-miR-30e-5p	-0.171721562397181	7.319352085732261e-07
hsa-miR-15a-5p	-0.17406704306979695	5.130051887782087e-07
hsa-miR-224-5p	-0.17649883138806524	3.530957482609544e-07
hsa-miR-487b-3p	-0.1791775069735611	2.3259113237880097e-07
hsa-miR-550a-5p	-0.1884927701078797	5.185044498993467e-08
hsa-miR-550a-3-5p	-0.19036568682184687	3.7989345507700846e-08
hsa-miR-140-5p	-0.19464598011892978	1.8442740726847586e-08
hsa-miR-454-3p	-0.1969763318923846	1.2358422895775484e-08
hsa-miR-20b-5p	-0.1970673919844553	1.2165394853072069e-08
hsa-miR-106a-5p	-0.20106422673866453	6.051203099757816e-09
hsa-miR-17-5p	-0.20171825188683903	5.390343618361218e-09
hsa-miR-20a-5p	-0.2017829738006599	5.3288934546454505e-09
