B.cells	Basophils	CD4..T.cells	CD8..T.cells	Eosinophils	Erythrocytes	Monocytes	Natural.killer.cells	Neutrophils	Plasma	Thrombocytes
5628-SL-1602	0.125388562977511	0.0774514266209152	0	0.000162876490121844	0.177980025736103	0	0.0640052262560421	0.0257478474699775	0	0.477758195645825	0.0515058388035048
5628-SL-2056	0.134719178620223	0.089140503193015	0	0	0.159716075786055	0	0.068158940947511	0.0211893369559998	0	0.475105555837204	0.0519704086599926
5628-SL-0622	0.138841287455855	0.0946458150367598	0	0	0.153440833625329	0	0.0656027100415666	0.0195009853549127	0	0.47568766915804	0.0522806993275367
5628-SL-1693	0.120653149444489	0.0990726283232512	0	0.00214346750175622	0.164115760350957	0	0.0610902681502459	0.0225821828614945	0	0.478516464688473	0.0518260786793333
SRR10416524	0.0349890249731254	0.226134653198964	0	0	0.203826936211181	0	0	0.00320209420436459	0	0.480088074598532	0.0517592168138327
5628-SL-0931	0.0541581711014694	0.175226688873985	0	0.0140647452066502	0.20333966088053	0	0.0184051008224857	0.00954015479480205	0	0.474741430056556	0.0505240482635215
SRR12683409	0.0979427878355937	0.0699994944399674	0.0368639398101155	0	0.298265240092995	0	0	0.0859789491636065	0	0.327003398787422	0.0839461898703006
5628-SL-1257	0.129654056518115	0.0926998722033898	0	0	0.165748812394144	0	0.0637550750990774	0.0199845525923977	0	0.476250734463778	0.0519068967290982
5628-SL-0849	0.123617753841929	0.0908583213386546	0	0.0009554927438108	0.170919411064962	0	0.0624071001921606	0.0224079816388999	0	0.477205714022185	0.0516282251573978
SRR18268835	0.0777269251122177	0.297475740521663	0	0.00676076589708739	0.203008694373408	0	0.0292664787660412	0	0	0.355194300893235	0.0305670944363479
5628-SL-0787	0.101200544215224	0.105552408055383	0	0.00574378390626863	0.188265972421944	0	0.0496898448089013	0.0213731948046101	0	0.477128213784616	0.0510460380030527
SRR10416498	0.0633480461161533	0.162168691999079	0	0.00699640502580937	0.198435606908462	0	0.0224440686693495	0.0167752744274488	0	0.47889980364112	0.0509321032125778
5628-SL-3691	0.101351080659603	0.10215854144248	0	0.00719911376990425	0.187423147096125	0	0.0507131797334265	0.0223924920823993	0	0.477934420174594	0.0508280250414679
5628-SL-2196	0.108795648599561	0.115141833242453	0	0.00295855766468833	0.171580479701805	0	0.0517864249889476	0.0196610881146991	0	0.478388523643068	0.0516874440447786
5628-SL-0584	0.0410781195284815	0.201556465523833	0	0.0149630760557608	0.207529749702413	0	0.00687604327517728	0.00331337966287901	0	0.474151459387227	0.0505317068642281
SRR9844381	0.0487575988584414	0.20581507673647	0	0	0.203350821252699	0	0.00278708588222292	0.0113443202438038	0	0.476687797619043	0.0512572994073196
5628-SL-0482	0.106939131747206	0.107666651598923	0	0.00520021956402095	0.176170327405944	0	0.0535249200276666	0.0217764670937264	0	0.477317038677553	0.0514052438849598
5628-SL-1840	0.101930180721181	0.125173457988663	0	0.00375248195479477	0.172712925938215	0	0.0480250805173647	0.0189449505064849	0	0.477804257526632	0.0516566648466648
5628-SL-1088	0.104157776627345	0.111792974360532	0	0.00499652177458874	0.179693857043067	0	0.0505132205468019	0.0207004683721646	0	0.476860496872553	0.0512846844029482
5628-SL-2321	0.078974069433056	0.13155974603356	0	0.00950309731925301	0.196442331366612	0	0.0343496099676115	0.0199095428515771	0	0.47859816026304	0.05066344276529
5628-SL-1864	0.0652778920366852	0.157604157750286	0	0.0132635106164595	0.196141332087494	0	0.0267554975388249	0.0138194042719082	0	0.47639762093935	0.0507405847589926
5628-SL-1025	0.117559633100384	0.0802596415611809	0	0.00590369210178463	0.179129604161196	0	0.0648204105374387	0.0264316352530297	0	0.474820376523191	0.0510750067617953
5628-SL-0603	0.0895898688936837	0.111273379586547	0	0.0071830067899635	0.195636140036983	0	0.0455942540978579	0.0247279135769943	0	0.475238329841608	0.0507571071763627
5628-SL-2544	0.0824498987120611	0.121640698840784	0	0.0107905830242312	0.196549070104062	0	0.0404617201303635	0.0216599994928697	0	0.475935104552486	0.0505129251431423
5628-SL-3469	0.101914265885391	0.113778974841757	0	0.00545884762382336	0.183488216622025	0	0.0489114813796007	0.0187127814355844	0	0.476571503634693	0.0511639285771252
5628-SL-2864	0.100122771727433	0.117429988755261	0	0.00548046843750483	0.1810430786224	0	0.0475287306824078	0.0197123276831206	0	0.477431644944993	0.0512509891468799
5628-SL-1211	0.128074220442184	0.0834604469815439	0	0	0.167590556384579	0	0.0648680660558731	0.0253017102251796	0	0.478792874423833	0.051912125486807
5628-SL-0070	0.0511154423305458	0.184746437515223	0	0.0148693999393812	0.203196565096583	0	0.0157705797656328	0.00636128632715113	0	0.47346258694556	0.0504777020799228
5628-SL-1642	0.133898716184611	0.0875440194670939	0	0	0.161197405536654	0	0.0665285994603938	0.0223108016344227	0	0.476619877840586	0.051900579876238
5628-SL-4427	0.11036373279859	0.0672658591075773	0	0.0103518336111334	0.19388101437654	0	0.0655318603897629	0.0339151565703647	0	0.468745605531747	0.049944937614285
5628-SL-0907	0.0956398000681357	0.0816353802769252	0	0.0124240356766554	0.20336723177684	0	0.0538199693709951	0.0282565302930622	0	0.474759942031916	0.0500971105054708
5628-SL-1777	0.0823378791565833	0.124546188279693	0	0.00806714441205231	0.197426601647604	0	0.0395259355853401	0.0215794170232904	0	0.475789715880206	0.0507271180152308
SRR9844357	0.0549643590280566	0.183730822779221	0	0	0.205557305563233	0	0.0103485782124285	0.0161485711581804	0	0.478541269314945	0.0507090939439357
5628-SL-1376	0.121438623469163	0.0796903252636738	0	0.00221578052451221	0.181416383178622	0	0.0620777051666653	0.024594308354879	0	0.47735261717669	0.051214256865794
5628-SL-3523	0.109657395090757	0.102148553495739	0	0.00542306786490721	0.175453422688986	0	0.0563636060218404	0.0233915084819269	0	0.476308874105409	0.0512535722504346
5628-SL-1188	0.0955724104241843	0.117883476336289	0	0.00709242301953447	0.186916090160964	0	0.045891358055865	0.0208775572619987	0	0.474939307457322	0.0508273772838424
5628-SL-2026	0.13652535727393	0.087177351539674	0	0	0.160368248495535	0	0.0669104152453334	0.0207305801115541	0	0.476194878008638	0.0520931693253351
5628-SL-3726	0.131660122761734	0.0883543532995244	0	0	0.161032345210926	0	0.0668222204011119	0.0235851533356659	0	0.476623695860952	0.0519221091300866
5628-SL-1354	0.136465281536414	0.0913491649434172	0	0	0.153804586871371	0	0.0680049004898713	0.0221699693774829	0	0.476032366621159	0.0521737301602848
5628-SL-3711	0.0910047603968765	0.12230029513354	0	0.00800384155178569	0.187821633785771	0	0.0423974470390764	0.0196354517999632	0	0.477995663246325	0.0508409070466618
5628-SL-0400	0.128185209925872	0.0865584665638223	0	0.000300677686547328	0.164447768410068	0	0.0658328650789189	0.0246980936986535	0	0.47814469470205	0.0518322239340685
5628-SL-0833	0.132448688098122	0.085167457366423	0	0	0.161440969799268	0	0.0673639909097923	0.0240306757193156	0	0.477539017928139	0.0520092001789395
5628-SL-0689	0.130082803458046	0.0926618368160464	0	0	0.162067978323697	0	0.065247532319181	0.0215445570556003	0	0.476407790331014	0.0519875016964155
5628-SL-0220	0.113962272240311	0.0676144119019029	0	0.00676561195318289	0.191170801116877	0	0.0641845712161868	0.0311789940179675	0	0.474563646922317	0.0505596906312541
5628-SL-0312	0.113597991286926	0.0825755254903043	0	0.006400500392874	0.180230450504637	0	0.0618272076794497	0.0291259256273186	0	0.475394602684048	0.0508477963344423
SRR10416528	0.0672818127165443	0.152307314139152	0	0.0109350461506965	0.195969627283351	0	0.0272469179846829	0.016711055543741	0	0.47880345031357	0.0507447758682628
SRR12781538	0.0131866570712592	0	0.428736679720677	0	0	0	0.269404252320945	0	0	0.0267066065697466	0.261965804317372
5628-SL-3132	0.116170614864031	0.0828071545758494	0	0.00572414288421948	0.176927138632713	0	0.0628759316314888	0.0274908790200518	0	0.476847420532388	0.0511567178592579
5628-SL-1932	0.113626435679385	0.0868181886035438	0	0.00579697920880119	0.178135559975275	0	0.06059004217853	0.0265126387920062	0	0.477330011211939	0.0511901443505194
5628-SL-0411	0.125703274465068	0.0793191408872484	0	0.00177600966496005	0.178018238977139	0	0.0659114626097027	0.0223656155917649	0	0.475504744098993	0.0514015137051243
5628-SL-1348	0.0944962554227477	0.122660229333052	0	0.00709194235635964	0.188225971762979	0	0.0440068851013104	0.0158495763153042	0	0.476652139762662	0.0510169999455846
5628-SL-2967	0.041239628102286	0.207250317815675	0	0.0161474481682735	0.208326747212286	0	0.00880283948182149	0.00205433489414978	0	0.466270468529994	0.0499082157955139
5628-SL-2066	0.123928699539708	0.0823993353861756	0	0.00213934805484976	0.173020595377638	0	0.0648403201370849	0.0253292480087442	0	0.476777028147699	0.051565425348101
5628-SL-1647	0.0864232960204203	0.112510705969408	0	0.00644015943801776	0.199571324942538	0	0.0457280781701463	0.0245130359016183	0	0.474606773204225	0.0502066263536263
5628-SL-2139	0.0848450012703772	0.121179649198406	0	0	0.202965490770574	0	0.0311905342908847	0.0313155515211308	0	0.476840547807996	0.0516632251406319
5628-SL-1869	0.107423973069939	0.0678306713187568	0	0.010192077790121	0.195732935199771	0	0.0635445041581104	0.0327346374109147	0	0.472212476102611	0.050328724949776
5628-SL-2413	0.0889573652774377	0.12194197634103	0	0.0089031912573277	0.188463771762371	0	0.0429310913622831	0.020982570518914	0	0.476891834042472	0.0509281994381648
5628-SL-2213	0.105547683723411	0.106900164365512	0	0.00524586567283013	0.179179572629893	0	0.0520111142965967	0.0221056799738858	0	0.477739225501165	0.0512706938367065
5628-SL-1750	0.107011176965689	0.112043799083705	0	0.00359251404240331	0.178025883037334	0	0.0513839970213025	0.019441450019495	0	0.47707782378806	0.051423356042011
5628-SL-1738	0.138162163422935	0.0908964586749628	0	0	0.152750103208864	0	0.068833556589685	0.0205503722610676	0	0.476540503326892	0.0522668425155947
5628-SL-0429	0.0951104947235825	0.123936631212244	0	0.00594324355647831	0.190405789888001	0	0.0433532304352284	0.0138451931971464	0	0.476269246016682	0.0511361709706373
5628-SL-2392	0.101544294945283	0.0739664651971897	0	0.00912843637565544	0.200722148387662	0	0.0573966100200982	0.0336890149811922	0	0.473378676723596	0.0501743533693242
5628-SL-2871	0.031034620301928	0.227498355382816	0	0.0169230449831706	0.205547097334494	0	0	0	0	0.468853776161886	0.0501431058357051
SRR10416536	0.0936672451981118	0.103807679990605	0	0.00912273685547906	0.187150332983169	0	0.0475241068207004	0.0276805625351225	0	0.480985204196375	0.050062131420437
SRR18268833	0.078207671948119	0.283084227365931	0	0.00837051903978618	0.20574950840884	0	0.0305657474917595	0	0	0.359734660147782	0.0342876655977825
SRR9844366	0.0638939049031456	0.174464714783099	0	0	0.206012847147385	0	0.0205164672523795	0.0171212757847344	0	0.468559871513605	0.0494309186156518
SRR9844376	0.0433833382172393	0.209765717934168	0	0.000108009193383789	0.203515766901284	0	0.00187654932641548	0.00774177355177376	0	0.482150930749388	0.0514579141263478
5628-SL-1946	0.117469002294238	0.0785403530068852	0	0.00378500496262956	0.1822290152455	0	0.0614375227534663	0.0282625015743174	0	0.477175674654524	0.05110092550844
5628-SL-0836	0.126621735835934	0.103986940286688	0	0	0.158787206032774	0	0.0604851599778319	0.019786478067777	0	0.478163671226227	0.0521688085727675
5628-SL-3091	0.133713443488565	0.0887251711047784	0	0	0.160796190740862	0	0.0664548529136151	0.0215164278084875	0	0.476824306092251	0.0519696078514407
5628-SL-3194	0.0587140515722581	0.16877841129549	0	0.0140659842232366	0.198539375023894	0	0.0218654603277864	0.0112251292261127	0	0.47611257174894	0.0506990165822818
5628-SL-1691	0.0522278037681419	0.184564315035763	0	0.0152807681859859	0.205734885826287	0	0.0184084599583993	0.00672644401260293	0	0.467135710039783	0.0499216131730378
5628-SL-1203	0.130272153461865	0.0954356749824557	0	0	0.160007113484746	0	0.0649367754505876	0.0223119693372125	0	0.475122658508932	0.0519136547742003
5628-SL-0101	0.0764341192343867	0.135735113588573	0	0.00966323984105278	0.195258264347609	0	0.0349516647270948	0.0198674040212535	0	0.477255511576043	0.0508346826639869
5628-SL-0998	0.113604199249309	0.0728365607408351	0	0.00707013743140237	0.188344168024029	0	0.0639169137810734	0.0303543794366915	0	0.473345582572353	0.0505280587643065
5628-SL-0423	0.109914912785017	0.0958360719380306	0	0.00502766070953767	0.187339398334109	0	0.0553203231149173	0.0194787733402025	0	0.476049866207515	0.0510329935706703
5628-SL-0500	0.132578010348982	0.0949508563598822	0	0	0.156836013048527	0	0.0660295634002082	0.0209555543482622	0	0.476547569983382	0.0521024325107564
5628-SL-1403	0.111745088264795	0.0473745433009319	0	0.00898524712255955	0.216638542080344	0	0.0664806916674318	0.0366750723903364	0	0.463077909689633	0.0490229054839686
5628-SL-1344	0.1280462537125	0.0877757294967966	0	0.000958865694399973	0.163283023768302	0	0.0667403922601703	0.0249588204240885	0	0.476437218075458	0.0517996965682848
5628-SL-0038	0.0581404577626068	0.139092243117379	0	0.0201411231027418	0.215758067128787	0	0.0303495350404486	0.0210864490083353	0	0.466622488233971	0.0488096366057302
5628-SL-1823	0.118047573555651	0.0977780970880277	0	0.00241920816845199	0.171326587403171	0	0.0595061784093982	0.0217295189576548	0	0.47757142039	0.0516214160276442
5628-SL-2769	0.131231908490628	0.0830132482273803	0	0	0.170499807149509	0	0.064484206650922	0.0218172486656355	0	0.477115103676514	0.0518384771394112
5628-SL-1808	0.136607358717033	0.0866758505633863	0	0	0.157833117024136	0	0.0684997772626848	0.0219717584193196	0	0.476361497402916	0.0520506406105245
SRR9844384	0.0476633782087852	0.195185133300174	0	0	0.208302140469173	0	0.00621909318885127	0.0135420376943573	0	0.478100700665287	0.0509875164733726
5628-SL-0195	0.070053210749973	0.135994252534209	0	0.0140134879161224	0.200565532518185	0	0.0397541508311215	0.0168130011621399	0	0.473083672177876	0.0497226921103734
SRR10416500	0.0553546058793473	0.176697907449035	0	0.00455357066612235	0.202427463587849	0	0.0158837303250411	0.0148543935330089	0	0.479232263236206	0.0509960653233898
SRR10416508	0.0523524021213784	0.177611895282283	0	0.00746008495119286	0.204190890835882	0	0.0137148105699593	0.0134736495422688	0	0.480264254898286	0.0509320117987506
5628-SL-2483	0.116867330051644	0.0792414988876829	0	0.00510882037378277	0.18392343764256	0	0.0629247288094376	0.0277078715918642	0	0.473463825170948	0.0507624874720806
5628-SL-0716	0.12107523504944	0.0856090754230987	0	0.00237626493199203	0.172875901193926	0	0.0623568259688541	0.026122539601359	0	0.478108065108211	0.0514760927231192
5628-SL-2814	0.10722645471451	0.0740448548188093	0	0.00950765776634145	0.191802640259882	0	0.0610101932690376	0.0316718528998457	0	0.474219885617134	0.0505164606544393
5628-SL-0619	0.131180106355782	0.0863614453005558	0	0	0.163994257984673	0	0.0664889070534438	0.0240719704244109	0	0.476086798439294	0.0518165144418407
5628-SL-2486	0.102649966478666	0.0943305675996218	0	0.00766742042993431	0.191416754346974	0	0.0529798200951948	0.0248120809171579	0	0.475494017003209	0.0506493731292428
5628-SL-3834	0.109852912326043	0.0778760271416465	0	0.00843792920486539	0.18951241249397	0	0.0613291464744719	0.0293955555158515	0	0.473265636748549	0.0503303800946027
5628-SL-1472	0.104475398636305	0.0630340696245529	0	0.0110316112871432	0.195587949368085	0	0.0644815557020017	0.0343059015439398	0	0.476828071839693	0.050255441998279
SRR23099078	0.107058494118779	0.0892644975168806	0	0	0.18322875834586	0	0.0507768191283932	0.0342722393381704	0	0.480879275558949	0.0545199159929672
5628-SL-1141	0.102749948888359	0.11599321356745	0	0.00383365432999776	0.183829497011597	0	0.0476345529146848	0.017368288829551	0	0.477247503766503	0.0513433406918573
5628-SL-0097	0.129599321608796	0.0873608876566691	0	9.46936596352137e-05	0.165345558731201	0	0.0669401810332437	0.023067820799805	0	0.475841994287541	0.051749542223109
SRR9844341	0.0583182744387959	0.176788736660659	0	0.00303837725152648	0.209030006141138	0	0.0165381839868875	0.0149377595663668	0	0.471506384623538	0.0498422773310889
SRR12683404	0.137114140372131	0.137338442158895	0.0384316415719346	0	0.308716865546785	0	0.0103417655632464	0.0786443881632057	0	0.22555541529157	0.0638573413322328
5628-SL-2419	0.0970617625207505	0.100922702276753	0	0.00865641093070485	0.193648277746003	0	0.0490772800787099	0.0222692568188814	0	0.477635453647371	0.0507288559808263
5628-SL-1578	0.0861077494023136	0.130723151728078	0	0.00588720629278175	0.188275409441262	0	0.0394469008045722	0.0197154114179621	0	0.478534846407643	0.0513093245053874
5628-SL-3474	0.133615352740637	0.0882578207886281	0	0	0.156003848340174	0	0.0696083709975355	0.0237510424683402	0	0.476730976369837	0.052032588294848
5628-SL-0065	0.106687474740924	0.0725340436952914	0	0.010544610766727	0.19386939462914	0	0.0624943753166127	0.0321450623725334	0	0.471424486913148	0.0503005515656233
5628-SL-2800	0.107037953321893	0.0648828741344621	0	0.0115817344025316	0.196901539618689	0	0.0648501491671198	0.0309007166484095	0	0.473754668513081	0.050090364193814
5628-SL-0692	0.124674600391374	0.0987898138200713	0	0	0.165612589742675	0	0.0598300145832079	0.0211074961534197	0	0.478044270788228	0.0519412145210237
5628-SL-1969	0.120872802753285	0.0827394652869967	0	0.00384865419099563	0.17315915542419	0	0.0655917798533101	0.0257621208124541	0	0.476592046241367	0.0514339754374011
5628-SL-0985	0.106137558965968	0.0749902778142714	0	0.0104262608183241	0.191043153742553	0	0.0621047306661303	0.0311998355253661	0	0.473532375704234	0.0505658067631527
5628-SL-1165	0.090031344211709	0.107287936274659	0	0.0111622356955689	0.194176754056133	0	0.0474365145223003	0.0240034967518158	0	0.475428035838189	0.0504736826496255
5628-SL-2320	0.0496184701162234	0.180937464969524	0	0.0109172288636202	0.207273091190754	0	0.01199664774418	0.0101808121198224	0	0.47829495769298	0.0507813273028965
5628-SL-0610	0.1197964697939	0.096494466913953	0	0.00164825909929852	0.171081578746713	0	0.0598345497904581	0.0217285243655171	0	0.477741360842694	0.0516747904474671
5628-SL-1828	0.099908303790907	0.110203065046391	0	0.00648700339770916	0.185958271800728	0	0.0484352653813561	0.0203406549745702	0	0.477723645321159	0.05094379028718
5628-SL-0978	0.136122680500822	0.0857818048156278	0	0	0.16211007142646	0	0.0631035877799106	0.0224133098258543	0	0.478390586965882	0.0520779586854431
5628-SL-0290	0.134296707185613	0.0852112921632607	0	0	0.161801870336883	0	0.0664704526142132	0.0227380561979353	0	0.477406081905101	0.0520755395969947
SRR23099082	0.0458561199332027	0.206878734279382	0	0	0.20236445627133	0	0.00104096515022208	0.00920143408830184	0	0.480536458693831	0.0541218315837299
5628-SL-0387	0.13400992428248	0.0861624616230779	0	0	0.161879589395791	0	0.0672432177974856	0.0227556583456287	0	0.476064072104171	0.0518850764513656
5628-SL-0726	0.0813906192393771	0.121672124799263	0	0.00700572437932454	0.200931649880462	0	0.0489416682209803	0.0222072270778941	0	0.466689936966217	0.0511610494364829
5628-SL-0904	0.0335269814830248	0.219578912313714	0	0.0159206247307172	0.20619827261016	0	0.000927963916927553	0	0	0.473322926999856	0.0505243179456002
5628-SL-0490	0.0883583718371	0.111054560099583	0	0.00249387614913664	0.20118603959347	0	0.0429534295442232	0.0263485925146301	0	0.476831022064921	0.050774108196935
5628-SL-0691	0.144333389755772	0.0912858677582532	0	0	0.146661746276298	0	0.0692449894793377	0.0206307924545592	0	0.475315084664151	0.0525281296116291
5628-SL-1490	0.0935728210729	0.110591805638221	0	0.0104043253037821	0.185594721304271	0	0.0489854304356158	0.0236569415861345	0	0.47641378700664	0.0507801676524358
5628-SL-3538	0.0369450389590606	0.21293273931621	0	0.0162094984944933	0.207080719463053	0	0.00477127484872164	0.000470134902076051	0	0.471191373024702	0.050399220991683
SRR12781540	0.00822296727946634	0	0.433575172735184	0	0	0	0.296875801713825	0	0	0.0318180243811882	0.229508033890336
5628-SL-0262	0.118096950140242	0.0832320294289894	0	0.00437145103708339	0.175796066385599	0	0.0635955263615222	0.0272308788798282	0	0.47634756056658	0.0513295372001551
5628-SL-2042	0.104038456779133	0.0944590396473355	0	0.00768378209716138	0.187659201093846	0	0.0551632976676568	0.0254876671408592	0	0.474702389262894	0.0508061663111138
5628-SL-1158	0.129718431110054	0.0838432066040575	0	0	0.169473621449169	0	0.0668075881788441	0.023657127528655	0	0.474839571683462	0.0516604534457586
5628-SL-2032	0.0910541889875186	0.106091592858388	0	0.011334044276902	0.192815412997196	0	0.0481059071384693	0.0245054694551396	0	0.475556157323068	0.0505372269633182
5628-SL-2001	0.106415479395936	0.11422928029728	0	0.00439494206012691	0.174623457805556	0	0.0518918961217041	0.020165944930478	0	0.476801672831475	0.0514773265574444
SRR23099025	0.0941190967967267	0.105675317254334	0	0	0.190162494066482	0	0.0442431181342919	0.0298377604928203	0	0.481994185085629	0.0539680281697154
5628-SL-3649	0.115636519717795	0.0984518905183157	0	0.00382280118527951	0.172020284144225	0	0.0593460322134376	0.022766226572219	0	0.476480529440392	0.0514757162083365
5628-SL-4080	0.122369120467219	0.0787383234443876	0	0.0012661372377999	0.181111580892156	0	0.0617297490381355	0.0248907930226551	0	0.478572585943343	0.0513217099543037
SRR10416513	0.0550154989944297	0.17761635204241	0	0.00492995301534385	0.203649379840544	0	0.0153527841312002	0.0141256424258487	0	0.478589228086024	0.0507211614641996
5628-SL-0501	0.132528715731165	0.0876438889861107	0	0	0.160532935304132	0	0.0668592079156535	0.0231892380722125	0	0.477242487382201	0.0520035266085253
SRR12683407	0.11348993508952	0.0739076894551553	0.0247383412594951	0	0.280550546909104	0	0.00968110703182103	0.0844174973255257	0	0.339370116036178	0.0738447668932006
5628-SL-1577	0.088777446215316	0.120625735908012	0	0.0100354844514243	0.187954312454152	0	0.0439521188000576	0.0208705832988101	0	0.47693719698573	0.0508471218864983
5628-SL-1205	0.115781324427691	0.117256074216627	0	0	0.16668391367759	0	0.053226658643381	0.0182380950221943	0	0.476925340437851	0.0518885935746658
SRR10416542	0.0594800939992722	0.169510173830514	0	0.00979130206896002	0.199702694830957	0	0.0187149042313013	0.0124862142701423	0	0.479290373544231	0.0510242432246221
SRR23099073	0.0474746142971044	0.191554241041253	0	0.0117927848329977	0.202020391782714	0	0.011619681490327	0.00757881773571792	0	0.475979744268303	0.051979724551583
5628-SL-1322	0.103332684200473	0.0786403092123437	0	0.00879731602363424	0.196590045233487	0	0.0555462237709307	0.0300860356829326	0	0.476799560596476	0.0502078252797225
5628-SL-0992	0.117281222995927	0.0904363985345146	0	0.00152746836593878	0.178181060368216	0	0.0577386671222769	0.024050430748314	0	0.479295190083426	0.0514895617813868
5628-SL-1408	0.136621616691126	0.0873283916752268	0	0	0.16251034844891	0	0.0661728977160365	0.0221412401456152	0	0.473391022710382	0.0518344826127041
5628-SL-0415	0.13615168473843	0.0843633114139056	0	0	0.164182257072308	0	0.0692426503234189	0.020353244699105	0	0.4739207921635	0.0517860595893329
SRR23099058	0.0782876967030345	0.128715526776778	0	0.0129731544792957	0.193797875613411	0	0.03880846932196	0.0204077545282579	0	0.473785076475736	0.0532244461015274
5628-SL-1720	0.0614157672173642	0.155562194181101	0	0.0140467944293948	0.205211134429703	0	0.0250071317045526	0.0142293107318809	0	0.474164879484829	0.0503627878211749
5628-SL-2917	0.107951460218425	0.0998723276875958	0	0.00580409083839068	0.182679783431773	0	0.0554279570960951	0.0207965354996217	0	0.476305301511867	0.0511625437162318
5628-SL-2188	0.120899984981259	0.0821817759989589	0	0.00388297152611428	0.175488067112681	0	0.0650790594879338	0.0259807870613173	0	0.475178519594625	0.0513088342371099
5628-SL-0995	0.150358546836829	0.0689370261552404	0	0	0.175106066051593	0	0.054414821838052	0.0242165670585186	0	0.475235226797183	0.0517317452625833
5628-SL-0686	0.103888732898378	0.0733566821877879	0	0.00512255880413671	0.193392074315458	0	0.0579972331500649	0.0348745567465674	0	0.480238723094483	0.0511294388031239
5628-SL-3920	0.0631389135096927	0.156413532656837	0	0.0140290508729917	0.202018744451803	0	0.0267151683356112	0.0136687798913326	0	0.473499486289647	0.0505163239920847
5628-SL-1627	0.0918597108598382	0.123750502268923	0	0.0083713659697028	0.187151369410495	0	0.0433406853861494	0.017278725456536	0	0.477331894365301	0.0509157462830552
5628-SL-0675	0.0941446468539422	0.115434214522261	0	0.00842602789929745	0.185410669193365	0	0.0464288619878338	0.0216137314294756	0	0.477578490659794	0.0509633574540307
5628-SL-1620	0.134766889011171	0.0979489500754188	0	0	0.154533882370604	0	0.0618484034525473	0.0205013649087665	0	0.478035301597832	0.0523652085836596
5628-SL-3522	0.113523607046003	0.0751760366631351	0	0.00791090516563217	0.188568901383045	0	0.0644798927914711	0.0320042515658552	0	0.468353435114968	0.0499829702698907
5628-SL-2087	0.0564864161749423	0.175020869997614	0	0.0153445922612646	0.211340235951052	0	0.0239581992670817	0.0102319653232064	0	0.458269849164136	0.0493478718607029
5628-SL-3028	0.101901172135099	0.0728162237618751	0	0.0109823390902789	0.20106220955149	0	0.0588356224247888	0.0313310356707321	0	0.473044457955862	0.0500269394098746
SRR18268838	0.0885093979888392	0.273724824630875	0	0.00515583676727761	0.202211141198948	0	0.0381849906531338	0	0	0.358782769070972	0.0334310396899541
5628-SL-1206	0.0485614875546509	0.234512948676692	0	0.000184235035478946	0.187670230029425	0	3.04966400143005e-05	0	0	0.476941081748687	0.0520995203150522
5628-SL-1473	0.0962278458654004	0.12611231391767	0	0.00585594625813917	0.179113277656238	0	0.0444190984903095	0.0186239146354438	0	0.478285580908624	0.0513620222681758
5628-SL-0042	0.0816460366698166	0.121848340602891	0	0.0118057430746269	0.196248552859116	0	0.040925262692082	0.0209957637562993	0	0.475957701976736	0.0505725983684323
5628-SL-2423	0.10093755837301	0.110280247859871	0	0.0063702722943825	0.182033103679883	0	0.0502111175883356	0.0223912010458672	0	0.476658002464263	0.0511184966943877
5628-SL-0032	0.104778482506798	0.0780149961869648	0	0.0103055017211252	0.188997817311175	0	0.0599891450311189	0.0311932169325454	0	0.475964409394401	0.0507564309158718
5628-SL-1286	0.130337120439782	0.0883115593709225	0	0	0.162823273437264	0	0.0655889715501959	0.0237464746819794	0	0.477208257093458	0.0519843434263974
5628-SL-2420	0.114495942030439	0.106814139399732	0	0.0019789086856436	0.173058850271358	0	0.0553745523023313	0.0190545117296343	0	0.477556416931804	0.0516666786490585
5628-SL-0920	0.11551940183346	0.0816747917042141	0	0.00540090437589955	0.179715367413512	0	0.0628244032048225	0.0289707304984653	0	0.47483097228048	0.0510634286891472
5628-SL-0060	0.130760154957219	0.0855993266310387	0	0	0.163460385181464	0	0.0675383031738081	0.023930335266464	0	0.476757339647999	0.0519541551420061
5628-SL-1762	0.0822897673111799	0.124376376695149	0	0.010776769353613	0.196447461037385	0	0.0399951775888726	0.0195074129870044	0	0.475915464523069	0.0506915705037281
5628-SL-1646	0.123966651535567	0.0973115470749282	0	0.00070418303184116	0.163663683769549	0	0.0626878408381953	0.0224240064593065	0	0.477296628992664	0.0519454582979485
5628-SL-1659	0.12676377793392	0.0841031425553881	0	0.00181075285766818	0.16848847346025	0	0.0660679979651207	0.0233231599817846	0	0.477753344454104	0.0516893507917645
5628-SL-0075	0.0936595801840309	0.117831562397513	0	0.00803967770733969	0.185547755091623	0	0.045781158938856	0.0209752575187736	0	0.477141630579439	0.0510233775824252
5628-SL-0905	0.117857777480274	0.0940331724666678	0	0.00362242828581599	0.171021345319793	0	0.0611919575912272	0.023949551139759	0	0.476824210107202	0.0514995576092601
5628-SL-0764	0.122746592986645	0.0934294470519432	0	0.00228403367887708	0.166142554732283	0	0.0634884270090458	0.023954025302355	0	0.476424269454081	0.0515306497847695
5628-SL-2987	0.106926617930762	0.101331641530185	0	0.00466513002244196	0.182714140215942	0	0.053033179637345	0.0228853893082259	0	0.477258117903374	0.0511857834517234
5628-SL-0455	0.113590999877267	0.0769901636886918	0	0.00738566762322025	0.182296363711815	0	0.0648987476474802	0.0273346812592587	0	0.476511720262934	0.0509916559293333
