miRNA	Sex	Disease_Condition	Age	Residual
hsa-miR-12124	0.0002013056590586122	0.0010021413657585714	7.355595184289385e-05	0.9987229970233399
hsa-miR-12125	2.508068847641054e-05	0.015347655898015306	5.362280294033156e-06	0.9846219011332142
hsa-miR-12126	0.0001365738099787958	0.0007852000974029847	3.414583477518176e-05	0.9990440802578431
hsa-miR-12127	1.6218049496858709e-06	0.0007913960274816411	0.0003778487418834956	0.9988291334256852
hsa-miR-12128	0.00011608665148347315	0.00037879455177349035	0.00032316234907146145	0.9991819564476716
hsa-miR-12129	2.968389172598947e-06	0.0007656544351256565	0.00029667982098881344	0.9989346973547131
hsa-miR-12130	6.99567772408734e-05	0.03157793247587725	1.0396182339060009e-05	0.9683417145645429
hsa-miR-12132	0.0003465456080423677	0.000495154939115385	0.0004591480157209453	0.9986991514371214
hsa-miR-12133	0.00019264525554229826	0.0009967114972792464	0.0001328480119904509	0.9986777952351881
hsa-miR-12135	3.5243266597030294e-06	0.3941242375958317	0.0011837123090583932	0.6046885257684502
hsa-miR-12136	8.01751480422913e-08	0.33399156035133387	0.0017087843928771727	0.664299575080641
hsa-miR-122-3p	0.00016176507551369414	0.06837843455849107	2.9724850873701553e-05	0.9314300755151215
hsa-miR-122-5p	0.0010047308530213622	0.30702879237045105	0.0008855981934166244	0.691080878583111
hsa-miR-1224-3p	0.010609176990046815	0.045964953446542604	0.0025641656780039054	0.9408617038854066
hsa-miR-1224-5p	0.002791473454161585	0.4111603408824306	0.0008751277029277854	0.5851730579604801
hsa-miR-1225-3p	3.86698648452597e-06	0.008170569821271786	0.00016172526600916095	0.9916638379262346
hsa-miR-1225-5p	2.4894568816144427e-05	0.0013187104476619816	0.0005289784210581988	0.9981274165624637
hsa-miR-1226-3p	0.024112436922011576	0.13929128088411988	0.00199248680066572	0.834603795393203
hsa-miR-1226-5p	2.8499522397928846e-05	0.010635455365144927	0.00019319921734441047	0.9891428458951127
hsa-miR-1227-3p	0.0002190952984447632	0.12110514900520353	0.0034371526192416234	0.8752386030771101
hsa-miR-1227-5p	6.936002900292143e-05	0.00014069107869374802	0.0002623379461569831	0.9995276109461464
hsa-miR-1228-3p	0.0009489692104851573	0.2742533923200875	0.0029925133329497975	0.7218051251364777
hsa-miR-1228-5p	1.0636019082642721e-05	0.016076013937987913	0.00034640883866860384	0.9835669412042608
hsa-miR-1229-3p	0.0018566772766880348	0.12083968261889307	0.003178787621490004	0.8741248524829289
hsa-miR-1229-5p	0.0021672261281496506	0.016669582014907237	3.5351564533326395e-06	0.9811596567004897
hsa-miR-122b-3p	0.00040852385413169977	0.0006575806776745251	0.00029547469083806926	0.9986384207773557
hsa-miR-122b-5p	3.497844428608043e-05	0.07270538097698925	1.548193565433175e-05	0.9272441586430703
hsa-miR-1231	0.00037715201716062997	0.003522925244170445	0.00040715942644765115	0.9956927633122213
hsa-miR-1233-3p	0.0004323148190854613	0.19359763601120256	0.0016468957898142693	0.8043231533798977
hsa-miR-1233-5p	0.00014966928492334342	0.010515214702246516	3.1084692672276995e-05	0.9893040313201579
hsa-miR-1234-3p	0.0027086443592188587	0.05441297331100109	0.001088705322319605	0.9417896770074605
hsa-miR-1236-3p	0.002195214031985231	0.038097657728177	0.0008315712065493662	0.9588755570332884
hsa-miR-1236-5p	0.0007490818175658018	0.006397086543627741	8.406193373211998e-05	0.9927697697050742
hsa-miR-1237-3p	0.0011628288713220218	0.18946151787259885	0.00034938658910538885	0.8090262666669737
hsa-miR-1237-5p	0.0007186412737794508	0.02025145887154452	0.0003203431259093567	0.9787095567287667
hsa-miR-1238-3p	0.0008877429855054718	0.4974597718645219	0.00010180333841275263	0.5015506818115599
hsa-miR-1238-5p	1.513593729793047e-08	0.001064186998170918	1.5052372746176366e-06	0.9989342926286171
hsa-miR-124-3p	1.3216473642755464e-05	0.12580475913561706	0.00021239014145298113	0.8739696342492872
hsa-miR-124-5p	2.5971541991816146e-05	0.03950903076063511	8.339443745745628e-05	0.9603816032599156
hsa-miR-1244	2.1426322069986828e-05	0.06071616537286504	0.000853187676432292	0.9384092206286327
hsa-miR-1245a	9.003210592504462e-05	0.026860551043356676	4.78607270425947e-06	0.973044630778014
hsa-miR-1246	6.810949607435032e-05	0.2642621643778604	0.001723465971080239	0.7339462601549851
hsa-miR-1247-3p	4.640228195256836e-07	0.01806724563643588	8.247760707524426e-05	0.9818498127336694
hsa-miR-1247-5p	0.00025118993624115597	0.027814406729414435	2.796619948539247e-07	0.9719341236723495
hsa-miR-1248	4.151449588564392e-05	0.3573178256634424	0.0025757734263149395	0.6400648864143571
hsa-miR-1249-3p	1.930172179650082e-05	0.13370849594828466	0.008829055221581216	0.8574431471083376
hsa-miR-1249-5p	0.0001602082841206516	0.34029715133691746	0.00019796505970317297	0.6593446753192588
hsa-miR-1250-5p	0.00017191692486473204	0.6444134900239239	0.0003370551815219201	0.35507753786968943
hsa-miR-1251-3p	5.9064012173060115e-05	0.0016751210111049704	0.0001500179228426627	0.9981157970538793
hsa-miR-1251-5p	8.307158200197006e-05	0.0011586115129643849	0.0001743044847744221	0.9985840124202592
hsa-miR-1252-3p	5.776429909909404e-06	0.09830212480760742	0.0010964994149990184	0.9005955993474837
hsa-miR-1252-5p	0.0001395008643625484	0.2733361872405116	0.00020906735187127678	0.7263152445432545
hsa-miR-1253	0.0001889807700449778	0.004247725614362929	1.7124003775799837e-05	0.9955461696118163
hsa-miR-1255a	0.002492391959114223	0.17430435427182572	0.00028809261477320814	0.8229151611542869
hsa-miR-1255b-2-3p	2.205047032127058e-06	0.11624289215817929	0.0003509506829379847	0.8834039521118506
hsa-miR-1255b-5p	4.472921857984611e-05	0.6687998826865617	0.00028307203314458044	0.3308723160617139
hsa-miR-1256	0.00033434803054578773	0.18709980476447294	0.00012504741624549918	0.8124407997887357
hsa-miR-1257	3.2685829812777243e-09	0.14241526477104344	2.984685576384938e-07	0.8575844334918159
hsa-miR-1258	0.00015006004007423593	0.003056047608665786	0.0003807366236432243	0.9964131557276168
hsa-miR-125a-3p	0.0012333055695262372	0.181758803129022	1.3425216143919345e-05	0.8169944660853077
hsa-miR-125a-5p	0.0002943417333039333	0.07328374227915259	0.00029257800661537827	0.926129337980928
hsa-miR-125b-1-3p	0.00059375822878172	0.08575546055715949	0.0019366239928594652	0.9117141572211993
hsa-miR-125b-2-3p	0.00010096391837314145	0.38300065375872977	0.0003786423564639289	0.6165197399664332
hsa-miR-125b-5p	3.858423585921138e-05	0.17569908765485895	0.004273596744947831	0.819988731364334
hsa-miR-126-3p	1.3619453175873385e-05	0.5955424495847789	1.569043253531684e-05	0.40442824052951
hsa-miR-126-5p	1.3899207504642255e-05	0.5796771173032571	0.0004021763757451419	0.41990680711349304
hsa-miR-1260a	0.01651966296559277	0.4047358291288346	2.0421334934208467e-05	0.5787240865706385
hsa-miR-1260b	0.016021339768751138	0.3975962166817788	2.1513696559548535e-05	0.5863609298529103
hsa-miR-1261	0.0026729292252954673	0.178427439823067	3.741821655161812e-06	0.8188958891299825
hsa-miR-1262	0.0005191061695363832	0.01828493514096178	0.0002761563136625047	0.9809198023758393
hsa-miR-1263	4.133574666146932e-07	0.002177883813409147	0.000409095286091855	0.9974126075430324
hsa-miR-1264	7.310232064145484e-06	0.13509299901480257	9.804521474453575e-05	0.8648016455383887
hsa-miR-1265	2.8001124661163317e-06	0.00267681314953488	4.402907458882785e-05	0.9972763576634103
hsa-miR-1266-3p	1.97116395725007e-05	0.002308983415911161	0.00014855397937074878	0.9975227509651455
hsa-miR-1266-5p	1.288870803964037e-06	0.014600341697878579	0.00012411220825600793	0.9852742572230615
hsa-miR-1267	0.00011827177493799814	0.02247358335346717	0.0005787635979732026	0.9768293812736216
hsa-miR-1268a	0.0005014256929766095	0.31797577798905347	0.00017352124112666534	0.6813492750768432
hsa-miR-1268b	0.00034657999167297173	0.4270025727999162	0.0006519511374499005	0.571998896070961
hsa-miR-1269a	0.003409036537342862	0.0073823076419813755	0.0009211410915170144	0.9882875147291588
hsa-miR-1269b	2.5968534409756944e-06	0.005373315195140853	3.3404806851307826e-05	0.9945906831445669
hsa-miR-127-3p	5.6361540255776095e-05	0.4460936216876318	0.0008010854357303639	0.553048931336382
hsa-miR-127-5p	0.0003075590070026527	0.48662920293695683	0.00013520085792525943	0.5129280371981152
hsa-miR-1270	0.0011839062716025518	0.6113570802837541	1.6792056077146905e-05	0.38744222138856615
hsa-miR-1271-3p	9.297919801252638e-05	0.4925277896897583	0.0009377433274821637	0.506441487784747
hsa-miR-1271-5p	0.0027882201848779013	0.5068464586865974	0.00022767675075818542	0.4901376443777666
hsa-miR-1272	3.442925718141317e-05	0.004184275862635579	7.5503935383118816e-06	0.9957737444866447
hsa-miR-1273c	0.00021665417306843186	0.19667845191723368	0.0005684402782163602	0.8025364536314816
hsa-miR-1273h-3p	0.0002580577504743203	0.4742529644539887	0.00043577893025982983	0.5250531988652771
hsa-miR-1273h-5p	0.0018672922362782966	0.39688833553280584	0.0006609583165270699	0.6005834139143889
hsa-miR-1275	6.166680312894878e-05	0.44960813213406176	0.0027257225864755217	0.5476044784763338
hsa-miR-1276	3.082999885934358e-05	0.02314150856038453	0.00024410963913328016	0.9765835518016228
hsa-miR-1277-3p	5.502764254855891e-06	0.604410846289256	0.0015596281457709216	0.39402402280071824
hsa-miR-1277-5p	3.506761818079393e-05	0.646147864895558	0.0014127995632632689	0.352404267922998
hsa-miR-1278	3.999789905112958e-08	0.33661233245412264	2.8823195477353158e-05	0.6633588043525009
hsa-miR-128-1-5p	0.0019276158151204663	0.1505635573988128	0.0002122168355384071	0.8472966099505282
hsa-miR-128-2-5p	7.208414293496799e-05	0.004517957173719782	0.0004381537056541545	0.994971804977691
hsa-miR-128-3p	0.0005442908363506281	0.5897611767632678	0.0021230091755108332	0.4075715232248707
hsa-miR-1281	3.475660444604162e-06	0.01213562374450303	0.0002200668341050448	0.9876408337609474
hsa-miR-1282	0.0003751487082406513	0.00027644772006755753	3.416482055416018e-05	0.9993142387511377
hsa-miR-1283	2.6529303195204044e-06	0.0028813188327781814	2.6965041454623954e-05	0.9970890631954477
hsa-miR-1284	0.0003018292874097738	0.3947592810941922	0.00023129174347787012	0.6047075978749201
hsa-miR-1285-3p	0.00035754590724306005	0.41127269583002923	0.00011107964968255658	0.5882586786130451
hsa-miR-1285-5p	0.00275431906646915	0.4498439704531505	0.0016870757508788087	0.5457146347295015
hsa-miR-1286	6.40601839720041e-07	0.02063207978280993	2.3599747957233687e-06	0.9793649196405546
hsa-miR-1287-3p	9.906013266243787e-07	0.2966086407365121	0.0008346550060478008	0.7025557136561135
hsa-miR-1287-5p	0.002997185605618867	0.1330077542110892	0.0009841746719904763	0.8630108855113015
hsa-miR-1288-3p	0.0010363012057744351	0.22940563183443172	0.0005587901305442633	0.7689992768292496
hsa-miR-1288-5p	0.00046226505376507866	0.0036257420937469012	1.8703576817361345e-05	0.9958932892756706
hsa-miR-1289	3.47216888929974e-05	0.27338540349249424	3.647892072622532e-06	0.7265762269265401
hsa-miR-129-1-3p	0.002313267810788682	0.11497331528743167	5.5098870723078914e-08	0.882713361802909
hsa-miR-129-2-3p	0.0007993997416351859	0.07138143319353343	0.001403884255248978	0.9264152828095824
hsa-miR-129-5p	0.0007793343211575415	0.4199382446074967	8.883067834443054e-08	0.5792823322406674
hsa-miR-1290	0.00014608345770879413	0.238224286488056	0.001983154229025557	0.7596464758252097
hsa-miR-1291	4.7067507364167875e-07	0.337208456303623	0.0003379944997191371	0.6624530785215842
hsa-miR-1292-3p	0.0014040527561201147	0.02704570179191101	0.0011460275594752716	0.9704042178924936
hsa-miR-1292-5p	0.002156331050703985	0.6895680555199055	3.7130838784803054e-05	0.3082384825906057
hsa-miR-1293	3.7002945011912387e-06	0.01085248796220102	0.0004974620312816802	0.9886463497120161
hsa-miR-1294	0.00018947009913687909	0.7520737507316714	5.838287959262173e-05	0.24767839628959915
hsa-miR-1295a	0.0002761374063619721	0.006367993727494958	0.00029103059330591087	0.9930648382728371
hsa-miR-1295b-3p	0.0006986439546009537	0.000750938683421863	1.234928728876618e-05	0.9985380680746884
hsa-miR-1295b-5p	9.736945602435968e-06	0.0008082418920162624	0.000136467729887752	0.9990455534324935
hsa-miR-1296-3p	0.0012102609396364534	0.023397947851223958	0.00033405750224316455	0.9750577337068964
hsa-miR-1296-5p	0.000132164424550461	0.2563257134743659	1.9311195641311652e-05	0.7435228109054424
hsa-miR-1297	0.00016084719546319908	0.06771570593070805	0.001739187242829784	0.930384259630999
hsa-miR-1298-3p	1.890836676322135e-08	0.050135452063471274	0.0002933368584518392	0.9495711921697102
hsa-miR-1298-5p	0.0004030327950051818	0.41883718993248636	1.2793216117990424e-05	0.5807469840563906
hsa-miR-1299	9.638765738308317e-06	0.05848861277105405	0.0026155795408049813	0.9388861689224026
hsa-miR-1301-3p	0.0001303048410796813	0.6663506261858162	0.00028727535812064406	0.3332317936149836
hsa-miR-1301-5p	0.00027727344351404534	0.0006986980214469103	2.8749394358620126e-05	0.9989952791406804
hsa-miR-1302	0.0001121635718762771	0.015717899244103363	3.9654841013006114e-05	0.9841302823430075
hsa-miR-1303	0.023701364340285414	0.16531651022985783	9.139065964082095e-06	0.8109729863638927
hsa-miR-1304-3p	6.123931271243399e-05	0.4166566088783551	2.8172732770547373e-05	0.5832539790761619
hsa-miR-1304-5p	9.543480288467257e-05	0.4239203684145874	0.0006666535593740005	0.575317543223154
hsa-miR-1305	0.0001965817469157924	0.012821008476739794	8.658645366676445e-06	0.9869737511309776
hsa-miR-1306-3p	0.0006869962598093156	0.6211444627659087	0.0005398586641011563	0.3776286823101809
hsa-miR-1306-5p	0.00024102606964856822	0.24844592569088178	0.0044956562780159555	0.7468173919614538
hsa-miR-1307-3p	0.0018491365172616746	0.7026812090315363	0.0007067839081186793	0.29476287054308337
hsa-miR-1307-5p	9.402969593506191e-07	0.5897523749127785	0.0015898663479590267	0.40865681844230306
hsa-miR-130a-3p	2.4073341471904987e-05	0.34943623388472844	5.0262344266039634e-05	0.6504894304295334
hsa-miR-130a-5p	0.00015022275214178273	0.4668818965702548	1.1561928223645487e-05	0.5329563187493799
hsa-miR-130b-3p	0.003202491644492412	0.4371398151295083	1.3609127875036789e-05	0.5596440840981242
hsa-miR-130b-5p	0.0008794493442822181	0.46369169561776785	0.00011391362067376608	0.5353149414172761
hsa-miR-132-3p	0.0023941017153924207	0.49019879063526106	0.00023577894659081413	0.5071713287027558
hsa-miR-132-5p	0.00016040885713645484	0.45940974573381077	3.005084956392375e-07	0.5404295449005571
hsa-miR-1321	3.802781873972012e-05	0.03901816559612609	6.052834607754367e-06	0.9609377537505265
hsa-miR-1322	0.00011790494413373017	0.046693275535789246	0.00017983424625831113	0.9530089852738187
hsa-miR-1323	0.00043526377831585846	0.007590303178212762	0.0002657638324217779	0.9917086692110495
hsa-miR-133a-3p	0.012732263848941494	0.2946037654096304	4.664876133083949e-05	0.6926173219800973
hsa-miR-133a-5p	4.986199685485568e-05	0.26544626314991704	0.0009301663149664568	0.7335737085382616
hsa-miR-133b	0.00019689635245303218	0.2322138417621443	0.00012397661263408605	0.7674652852727685
hsa-miR-134-3p	6.962636660372867e-05	0.12657499623671706	0.0001798752893763612	0.8731755021073029
hsa-miR-134-5p	8.049009850890395e-05	0.427399612517948	0.0003936340140603085	0.5721262633694828
hsa-miR-1343-3p	0.00021852894649216652	0.4587881567260679	0.00044717160150586774	0.540546142725934
hsa-miR-1343-5p	0.00032561195503980306	0.007498462429735215	1.4141357346120678e-05	0.9921617842578789
hsa-miR-135a-2-3p	0.00020071406276085806	0.01689259479415052	2.629214709366697e-06	0.9829040619283792
hsa-miR-135a-3p	0.0002776293734082861	0.048353512076913706	5.008877095414665e-06	0.9513638496725826
hsa-miR-135a-5p	0.00017618746230060102	0.4624168777505594	0.0013385554629981836	0.5360683793241416
hsa-miR-135b-3p	5.801275830590363e-06	0.016587792620537174	0.00024365253549474007	0.9831627535681374
hsa-miR-135b-5p	0.0002103229269190631	0.5885491801652748	0.0006954642489792784	0.41054503265882697
hsa-miR-136-3p	0.0001406883116167436	0.4380758612704424	0.00029277002224929423	0.5614906803956915
hsa-miR-136-5p	7.850740423418193e-05	0.3744606972606058	0.0009277150349381642	0.6245330803002218
hsa-miR-137-3p	2.7823477788685997e-05	0.18337670654465923	6.605164232278573e-05	0.8165294183352293
hsa-miR-137-5p	0.00019304520609547866	0.015218471425297229	0.0007410088774309591	0.9838474744911764
hsa-miR-138-1-3p	3.040657557392866e-05	0.0919321749509388	0.00013450383166020482	0.907902914641827
hsa-miR-138-2-3p	0.0006182154288403872	0.006680909564981432	0.0001430102346373707	0.9925578647715408
hsa-miR-138-5p	1.1438000610305538e-06	0.6976772936294375	0.000990815968868258	0.3013307466016333
hsa-miR-139-3p	2.9364003734288935e-05	0.6302787405948542	1.5793607430572065e-05	0.36967610179398086
hsa-miR-139-5p	0.00022323627864662352	0.6068503808794571	7.552371567742244e-05	0.3928508591262189
hsa-miR-140-3p	1.8430043491237858e-05	0.4921307798081839	0.00048150329267539416	0.5073692868556494
hsa-miR-140-5p	1.8277109757499972e-05	0.6602782598967409	0.0010882592441168344	0.3386152037493847
hsa-miR-141-3p	9.012684759746906e-09	0.6097253505682274	0.0016163012063015573	0.38865833921278636
hsa-miR-141-5p	6.352170332410989e-06	0.6823022226197156	8.48357339342143e-06	0.3176829416365584
hsa-miR-142-3p	3.5101031225053574e-06	0.6305183784501273	0.0013844657733901923	0.36809364567336
hsa-miR-142-5p	6.608772016625406e-05	0.5720442955100209	0.0011019736742186113	0.42678764309559425
hsa-miR-143-3p	2.0718143098066166e-05	0.6319326934147276	1.965122986116249e-05	0.36802693721231317
hsa-miR-143-5p	0.0002453882603837123	0.5789653897859779	2.291475994082697e-07	0.42078899280603904
hsa-miR-144-3p	2.3142112012069857e-06	0.4224178780190663	0.0022729200169173376	0.5753068877528151
hsa-miR-144-5p	0.0023201182241232273	0.1153046737203164	0.00016416527799443332	0.8822110427775659
hsa-miR-145-3p	0.0007101496781212293	0.5651098201741057	2.5281631118597677e-05	0.4341547485166544
hsa-miR-145-5p	0.0031695899856214356	0.4656748401915279	0.000406446207722935	0.5307491236151277
hsa-miR-1468-3p	7.077687569197911e-05	0.056878522164984076	0.0003179519459096209	0.9427327490134143
hsa-miR-1468-5p	0.0009776041385555466	0.5650553941947727	6.978480787524867e-05	0.4338972168587965
hsa-miR-1469	8.390390350002815e-07	0.006398465724198616	2.1253257681525977e-05	0.993579441979085
hsa-miR-146a-3p	0.000325081668807873	0.7024055031388895	1.7184422618148154e-06	0.2972676967500409
hsa-miR-146a-5p	1.2876412167431292e-05	0.8268926693287301	1.6895406780365587e-05	0.17307755885232204
hsa-miR-146b-3p	4.286023936511329e-06	0.7336990413339127	3.7821928922043164e-05	0.2662588507132288
hsa-miR-146b-5p	1.1798373078949983e-06	0.7704175530541201	7.921968565405724e-05	0.2295020474229181
hsa-miR-1470	0.0006394063907022548	0.00351996040768536	1.2737151283725339e-05	0.9958278960503287
hsa-miR-1471	0.00015350064961610772	0.0009405805061927462	1.3105284580973432e-07	0.9989057877913453
hsa-miR-147a	3.7424058152193984e-05	0.459226688732776	0.0006090473536781831	0.5401268398553937
hsa-miR-147b-3p	4.491068461223805e-05	0.5456494890070671	0.00023958509414553856	0.4540660152141751
hsa-miR-147b-5p	0.0004335413911640727	0.07127909275811067	0.000801754661530882	0.9274856111891944
hsa-miR-148a-3p	0.00028822308228254357	0.5633877889759636	0.0006225524283363913	0.4357014355134173
hsa-miR-148a-5p	9.144302808901916e-05	0.6474592083726118	1.8879468539705583e-06	0.3524474606524451
hsa-miR-148b-3p	0.000207842907426923	0.6828029569092748	1.194453825302983e-06	0.316988005729473
hsa-miR-148b-5p	0.0002713145682192663	0.5389569022488784	0.0009671165392203274	0.45980466664368197
hsa-miR-149-3p	8.378772494549586e-05	0.0021958603137973817	7.730336790624549e-06	0.9977126216244665
hsa-miR-149-5p	0.006770958143494965	0.08353751078498543	0.00034223965779467104	0.9093492914137249
hsa-miR-150-3p	1.7270429592173453e-06	0.5544498590464397	0.002158841010660764	0.44338957289994035
hsa-miR-150-5p	0.0027804108547017795	0.5531822642355497	0.0011775876611662503	0.44285973724858213
hsa-miR-151a-3p	0.00015045851646655107	0.4488873767703753	0.0014630909009706694	0.5494990738121875
hsa-miR-151a-5p	0.00026872047431548236	0.23599862518738138	0.0005480636621469344	0.7631845906761562
hsa-miR-151b	0.0006911431293592383	0.1906555039322468	0.0008126268549982484	0.8078407260833957
hsa-miR-152-3p	0.00011485856688751453	0.6899942375046152	3.856350597872622e-06	0.3098870475778994
hsa-miR-152-5p	0.00013595678961200654	0.34249555507351503	3.7582070519421656e-05	0.6573309060663535
hsa-miR-153-3p	1.649161206395756e-05	0.5271262161792428	0.00208694939295701	0.4707703428157361
hsa-miR-153-5p	7.458076360035585e-05	0.29150217194493266	0.0028303398772179193	0.7055929074142491
hsa-miR-1537-3p	2.6351465650869198e-05	0.6907098201193046	0.0010797575134057957	0.30818407090163863
hsa-miR-1537-5p	2.496722481638243e-05	0.730773218951098	0.0008558203212972847	0.26834599350278826
hsa-miR-1538	0.013394125236312726	0.39403772902863743	0.005655699893460864	0.586912445841589
hsa-miR-1539	4.772850354313308e-05	0.09024192703102202	0.0002818422124814857	0.9094285022529534
hsa-miR-154-3p	2.8262927459864156e-05	0.4095993743034437	1.0841347039994542e-05	0.5903615214220566
hsa-miR-154-5p	0.0005502480759367889	0.2774707791919004	0.0005281685005965606	0.7214508042315662
hsa-miR-155-3p	1.9162867549245198e-05	0.666327411015103	0.0007671363599806682	0.3328862897573671
hsa-miR-155-5p	0.00010508398627011938	0.7168064032209648	7.072156712156647e-07	0.28308780557709384
hsa-miR-1587	9.582806297948559e-05	0.0058867915294727275	0.0013188834221688733	0.9926984969853789
hsa-miR-15a-3p	5.158566355902454e-05	0.7410518107762877	0.0009756394988593243	0.25792096406129406
hsa-miR-15a-5p	0.00027995426751564875	0.42668355088674026	0.0002561565241806677	0.5727803383215634
hsa-miR-15b-3p	3.077391181531542e-06	0.5105387097299005	0.00010592677898349732	0.48935228609993436
hsa-miR-15b-5p	0.00022198629033261884	0.2540324729547587	0.0003884538973799578	0.7453570868575287
hsa-miR-16-1-3p	0.00010530631107443434	0.6357481610910095	0.001354102606781206	0.36279242999113476
hsa-miR-16-2-3p	0.004710281889046076	0.35466318506078204	8.704273663685369e-05	0.6405394903135351
hsa-miR-16-5p	0.00020691279935442606	0.09722853991423275	2.3632892043543e-05	0.9025409143943693
hsa-miR-17-3p	3.7807300736777236e-05	0.5334734987898744	0.0013035349427350316	0.46518515896665374
hsa-miR-17-5p	0.001328620949035806	0.4321336388716751	0.002405683117523671	0.5641320570617654
hsa-miR-181a-2-3p	9.468019912977756e-05	0.4256635747327435	9.019881675239837e-06	0.5742327251864514
hsa-miR-181a-3p	2.4211540600983244e-06	0.637201612660558	0.0003745823749303751	0.36242138381045147
hsa-miR-181a-5p	0.00011137952760869506	0.4907250583190224	0.001312301147275736	0.5078512610060932
hsa-miR-181b-2-3p	0.00010300410217699694	0.40787763531326704	0.0008512692716946279	0.5911680913128613
hsa-miR-181b-3p	8.055227750036444e-05	0.618605637330751	0.0007906052641803525	0.3805232051275682
hsa-miR-181b-5p	6.043587642336553e-05	0.543869051283883	0.0014828161514754802	0.45458769668821813
hsa-miR-181c-3p	2.3245531832061865e-05	0.6750090027807688	0.000227924373717666	0.32473982731368156
hsa-miR-181c-5p	1.6412954339127211e-06	0.6178696109098732	0.0013604307558966232	0.3807683170387961
hsa-miR-181d-3p	5.573264538109606e-07	0.07000856717215427	6.927644124125867e-06	0.9299839478572679
hsa-miR-181d-5p	1.4337449420418719e-08	0.7353448081241163	0.0005744781944868132	0.2640806993439475
hsa-miR-182-3p	9.922783510025673e-05	0.13900030669821348	1.0285186607583775e-06	0.8608994369480255
hsa-miR-182-5p	0.0008481388834356568	0.2424225701328481	0.0003205121557209443	0.7564087788279952
hsa-miR-1825	8.943178266365267e-05	0.0024035727967425206	2.3859675720271817e-05	0.9974831357448736
hsa-miR-1827	0.00012803493479181168	0.24749253273756933	8.087697585057916e-06	0.7523713446300538
hsa-miR-183-3p	0.0019989352250858725	0.3548181978986205	0.00031763844384641646	0.6428652284324472
hsa-miR-183-5p	0.0003187914060256387	0.45042578678364936	0.0012268334005726292	0.5480285884097523
hsa-miR-184	1.6188482089631736e-05	0.285273188130041	1.630854442197078e-06	0.7147089925334271
hsa-miR-1843	0.0009683919211751388	0.6275268993765591	0.0008132245557745788	0.3706914841464912
hsa-miR-185-3p	2.862778591067867e-06	0.7922738426613476	1.276278178455864e-07	0.20772316693224363
hsa-miR-185-5p	0.002582214142612538	0.5172725861900825	0.00015878551355027258	0.4799864141537545
hsa-miR-186-3p	1.9585344089323067e-05	0.6234323815838432	0.00140469025535946	0.3751433428167081
hsa-miR-186-5p	1.9409310739685248e-05	0.6902663651953691	0.0003045701244541808	0.30940965536943704
hsa-miR-187-3p	1.3497811579874148e-05	0.27206238041586595	0.00036664505753270833	0.7275574767150215
hsa-miR-187-5p	0.0006046307172837412	0.0050041905329283225	3.052514084467041e-05	0.9943606536089433
hsa-miR-188-3p	0.00012239098897717665	0.6310459992014252	0.000964615060773447	0.3678669947488241
hsa-miR-188-5p	0.0001764904284348284	0.6953507521039268	0.0006855924202083885	0.3037871650474301
hsa-miR-18a-3p	0.0005330218507339872	0.19893892816654604	0.0004707295307708208	0.8000573204519492
hsa-miR-18a-5p	0.001835238946422776	0.5012832849603241	0.0030723774049594417	0.49380909868829365
hsa-miR-18b-3p	0.0019004276458766806	0.5470736930574157	0.003278755781441955	0.44774712351526574
hsa-miR-18b-5p	0.002232771241952467	0.2905507066962401	0.002263735877456035	0.7049527861843514
hsa-miR-1908-3p	0.00013341431756241294	0.0503367012763103	0.002673200728339106	0.9468566836777881
hsa-miR-1908-5p	0.002914742447057205	0.256709092462772	0.0022443355315629548	0.7381318295586078
hsa-miR-1909-3p	0.00026199692409102133	0.009287729335957647	0.00045009282655849935	0.9900001809133928
hsa-miR-1909-5p	9.384177977489712e-06	0.06195985554409714	8.269958292419977e-05	0.9379480606950011
hsa-miR-190a-3p	2.333597330289856e-05	0.20810935212520715	3.514054581095029e-06	0.791863797846909
hsa-miR-190a-5p	0.0001074017291012749	0.5808836224313437	0.0017982903144357488	0.41721068552511936
hsa-miR-190b-3p	0.00014338453891986206	0.6323578729757586	0.0001437161871068222	0.36735502629821476
hsa-miR-190b-5p	0.0005641374292985652	0.6749137960463475	0.00030147954595862207	0.32422058697839534
hsa-miR-191-3p	0.0017640170611422502	0.3536894723381783	6.246268088047861e-05	0.6444840479197989
hsa-miR-191-5p	0.00027303750867794716	0.6379375910613043	0.0006763955070165969	0.3611129759230011
hsa-miR-1910-3p	3.4285336656871144e-05	0.010521471441600344	5.857901920516157e-09	0.9894442373638409
hsa-miR-1910-5p	5.9883151167415644e-05	0.01864450080593271	4.3327044350969105e-05	0.9812522889985489
hsa-miR-1911-3p	8.710801261920486e-05	0.0008985502937897004	3.1717395017383075e-06	0.9990111699540893
hsa-miR-1911-5p	0.0026842380866392225	0.007407303076062502	0.0009087359255879171	0.9889997229117105
hsa-miR-1912-3p	0.010625228435388875	0.06727077928712526	0.00020301649770080807	0.9219009757797851
hsa-miR-1912-5p	0.00037286992585832784	0.06082576869973885	1.1635433520415452e-06	0.9388001978310507
hsa-miR-1913	0.0001178422453178339	0.004809033189023248	8.868234711662763e-05	0.9949844422185423
hsa-miR-1914-3p	5.0599882352135124e-05	0.0018425810959447537	0.000400374247717263	0.9977064447739858
hsa-miR-1914-5p	4.414711518704523e-05	0.009782783806244063	0.0007136767736574982	0.9894593923049114
