miRNA	B cells	Basophils	CD4+ T cells	CD8+ T cells	Eosinophils	Erythrocytes	Monocytes	Natural killer cells	Neutrophils	Plasma	Thrombocytes	Tissue_of_max_Expresison	TSI
hsa-miR-10399-3p	1.786484588127612	2.426687152037971	2.3208640284397304	4.675219461873537	5.979318369931826	0.2375684430730496	3.6955247710027073	5.283844263831754	1.9155809681118705	0.7814089185548033	0.6146760067123564	Eosinophils	0.6030005908175776
hsa-miR-10399-5p	1.694495370807712	3.278365138977886	4.196232067593883	5.202565702188623	7.236769027197536	0.4174155566300562	4.850348183412008	7.0239607173793335	2.8880552119886382	0.4849159992552433	1.3929235379739893	Eosinophils	0.5657001436955013
hsa-miR-103a-3p	4677.130956436858	3589.946150953187	4794.798827918578	8276.72372850903	12679.530961015056	12332.729225855774	18841.335219067216	10145.326146804327	9139.181734946966	3569.1635573005124	10105.84333637151	Monocytes	0.5790618143354798
hsa-miR-10401-3p	0.7740901975579685	0.0	0.3893876789155732	0.7363437466530534	0.0837616497943321	3.767872210877533	0.5355595746625588	0.4971925580516638	0.1460820761589951	11.2547316397694	0.787396561767634	Plasma	0.9314271854588846
hsa-miR-10527-5p	4.14711519357285	1.427900622478528	1.235548212889274	1.8496674607539427	2.998925817937629	3.523149799235848	2.2542933935860003	2.8777465846703825	1.8145952686831444	5.18229262576931	1.3418996153908451	Plasma	0.5470953945655624
hsa-miR-106a-3p	1.4910770309026395	2.3730050246580707	2.37860526738061	2.733227006306536	1.2953245342540107	1.6228589530997832	2.152769839463434	17.98156100917513	0.1973301845109846	0.4992971107157261	0.5757690787066653	Natural killer cells	0.9148057055659308
hsa-miR-106a-5p	10.75593537941262	3.416113681866999	17.836784420278633	14.42509322100621	8.433992635290487	26.85271414694483	17.7647285436146	14.170850193679724	6.734206078868644	9.108639074482255	19.27280887314865	Erythrocytes	0.5459708414036791
hsa-miR-106b-3p	152.0676834848094	87.45411802414472	106.52683909977432	249.50556582437852	315.4931787415723	251.9667824610243	181.53710494005264	226.19367104007836	186.82298877538403	288.8604180706642	61.28821444506252	Eosinophils	0.43192959248306784
hsa-miR-106b-5p	28.875876436373467	14.481475659333285	18.205393569016	30.264552090539794	74.37782712149578	58.560027666904034	52.010585889947706	36.58575325474246	62.388653512933466	14.10959311001324	14.886353391519677	Eosinophils	0.5558242592356614
hsa-miR-107	484.12587128486666	213.66758668884933	559.6383479032852	1068.5152878671129	476.9230066381764	1612.2685237443138	599.8511278008706	734.109790221449	303.9851312396757	987.8285571714348	317.35311554258857	Erythrocytes	0.6436078892730679
hsa-miR-10a-3p	0.5443980882617127	1.9404455329764208	3.9470395557013833	4.916198798998409	0.5682822472593312	0.0501401814257903	0.5401417215115573	22.4580022083614	0.5003017393382175	2.8403877574876653	1.6824230062169971	Natural killer cells	0.9219442652710625
hsa-miR-10a-5p	23.28564708942163	157.87837985683854	141.14327236987788	195.744869289427	39.858735230265566	2.400992829888053	16.653613981287943	820.6518576989872	15.320480910938588	74.28327094777363	85.00271723252023	Natural killer cells	0.9084176837367357
hsa-miR-10b-5p	7.054718097897848	0.3866325540174259	0.6828496143808981	2.228527428798949	0.2807603981404868	0.0096906757306272	1.9321692051683843	1.7319805228788194	0.047230476408952	113.491872775286	0.2099527364623612	Plasma	0.9871669121728897
hsa-miR-11400	6.265140152844828	0.7175075614882694	0.0753334162595393	0.1310618132684286	0.4128761017554778	0.0031280176003032	0.53390723801265	0.156846767303007	0.0718857663338053	1.0150265491783372	55.96075532993982	Thrombocytes	0.9832334046802532
hsa-miR-11401	0.0706140760789261	0.0	0.0047899989641704	0.0	0.0237346306674809	1.5746661727411335	0.0347743512739107	0.0195062780420814	0.0236974837671825	1.4935168644541743	0.7746129840683712	Erythrocytes	0.8447133297427935
hsa-miR-1179	4.408091267043764	1.865901504607804	1.8208403934693964	3.669944630569209	1.2881442036629065	0.4003038064705244	1.589322141942286	4.229490092647753	0.8341204967783435	0.129647813506123	1.992607067376904	B cells	0.5957360891263432
hsa-miR-1180-3p	0.930181492676854	0.7886877595631273	0.4235460440194363	0.8159437999188681	0.324127581645814	33.59826922860057	0.9578842504396554	3.905378521667012	2.555545502206722	84.58679251035784	1.0647510569425085	Plasma	0.9463695053431354
hsa-miR-1185-1-3p	0.8671777930489106	0.0055780938437311	0.0585841179179856	0.0931936705365362	0.0700001547221523	0.0129155506081075	0.122444975485115	0.8489499815931879	0.0582625574198191	0.1823629496842385	24.86868998085637	Thrombocytes	0.9906731321728435
hsa-miR-12135	17.238590796932918	11.866521287742426	30.787371742031155	28.98695338890445	12.347760032742997	0.001038274864947	19.76862138097988	7.393362867083756	12.02358212156277	0.0	1.1118255660652645	CD4+ T cells	0.6403127339197366
hsa-miR-12136	43.25187260923561	10.78179503947507	19.086160033857603	30.92162715581461	19.917236814794407	0.4526167811109475	30.434836355645896	44.20920652024368	18.625338988156148	1.846032999439338	18.839616795226483	Natural killer cells	0.5608219444430645
hsa-miR-122-5p	1.1924836100840757	0.1489141112789095	0.1306971440760972	6.800145309243868	0.1003497132623086	0.2061191709161549	0.322773741929702	0.1920275045646688	0.2658939804586758	4975.983056891981	0.2437369013538156	Plasma	0.9998070101711085
hsa-miR-1224-5p	0.0210975038661359	0.0008626069124711	0.0054390366202655	0.0091057556651425	0.0021171289749467	9.211909912729755	0.0020673060436311	0.0497322856253674	0.1119050530395	10.793656426753918	0.0	Plasma	0.9127799124109378
hsa-miR-1226-3p	4.216736378983542	3.2628023011814347	2.52912208647077	2.7103193687145577	6.504390663428992	5.439129641815371	19.31613516489505	5.992492541356362	5.644163655618476	10.56541438024042	11.102793961838758	Monocytes	0.6999018463848917
hsa-miR-1229-3p	0.6918233541958908	0.295828333689817	0.1161884680898517	0.2143448878179721	0.4534565179690866	2.372149640156154	1.0374879060354778	0.2520370745508188	0.3452680407784662	4.09201136645346	7.790244457988948	Thrombocytes	0.8732954319602303
hsa-miR-1237-3p	0.5082358139491759	1.6133978379705232	0.4342684376119043	0.6376509001053664	1.1359121941404569	0.1271613143164014	4.554977798838252	1.836485545680032	0.678716048705634	1.156861024314181	1.0592150983761863	Monocytes	0.7982887157537137
hsa-miR-1246	10.52209654370178	8.377255331672822	0.8819853319095473	2.217518295470897	8.655147376248701	0.1190272214037515	3.6040042873035465	3.833151197174941	2.122650222312844	24.496429195909435	2.902715241883941	Plasma	0.8235026390854447
hsa-miR-1248	10.438427318396798	1.5787216547644864	3.1245853693957617	4.843876862890095	4.109652582204965	0.0	1.810934434238128	5.414392357070274	1.3882998105338753	0.0154836823665012	0.0253712694050945	B cells	0.7862578591360456
hsa-miR-1249-3p	1.2293744479048243	2.3064020605790274	0.690351602308836	1.2126064626039137	5.90626753550389	0.2601342980300956	15.475630202914536	4.269745752278138	4.632967801440346	1.5218662389421642	3.5557492026582134	Monocytes	0.8346725460173446
hsa-miR-1250-5p	0.109228039306595	0.1350442617629881	0.1125594054791404	0.1652850782855665	0.2414952933496949	0.0	2.622159250697306	1.999994531127998	3.0719558845154893	0.0353830631874097	1.3038675007231073	Neutrophils	0.7810835611989762
hsa-miR-1255a	10.848464061225243	2.1836873178291927	2.944864671482581	5.673981296454552	12.256906946783408	3.3165987742677525	7.523767373356142	13.989553895812412	7.562169338188529	0.346991734873634	1.496529678096313	Natural killer cells	0.6128971545778338
hsa-miR-1255b-5p	1.5203773954838609	0.9667004964783577	0.6422103383515009	0.7058109588889212	0.8236186182700134	49.84436463493439	1.0319752715806605	1.643530262492117	1.4858951134114793	21.463765104728985	0.3761587558367071	Erythrocytes	0.9384884479116542
hsa-miR-125a-3p	0.4435476267414098	4.920722630922231	7.096898721659352	4.034530414773804	1.5881543079114122	0.0131914804074105	1.1487466359111609	0.6541157867651634	7.572466946891613	0.5586934258037425	0.7261939979741924	Neutrophils	0.7202391878703949
hsa-miR-125a-5p	293.53454383962367	3978.63466651171	5180.079170742344	3710.8429113901007	338.0999307623184	6.97863649537636	200.7784342546682	554.4045870212548	1235.731581886531	400.0158652214935	821.0062109620841	CD4+ T cells	0.7772229537817781
hsa-miR-125b-5p	97.9271876765049	323.38380652299253	564.3809294064162	258.9556041536339	353.21627909300275	84.53986580849278	137.04443840208694	231.56871281320105	65.24353376443436	491.5197413305799	181.8174993392689	CD4+ T cells	0.6057243338741877
hsa-miR-126-3p	2126.4560614926904	589.6717489896595	60.12471466258969	352.66374553723705	282.3865526943974	10023.126976297372	544.2237971578719	1136.6459712383446	192.5777402314793	3349.209059498416	24912.184443166578	Thrombocytes	0.9251085892914632
hsa-miR-126-5p	275.4942428836755	68.98211651449475	11.68227158261696	87.89768117614811	48.37058234504888	996.9927372085518	75.19294499117156	143.5244999263921	28.85494832240124	1174.9907263544003	6324.0363358886	Thrombocytes	0.953953731499303
hsa-miR-1260a	584.8409081308284	74.29726486617864	266.753546062581	411.3272975613873	525.5237509958678	8.165947850731637	593.302699137369	438.6166204882977	84.76293726068353	4.693071657177818	15.806032658628212	Monocytes	0.5929923492606158
hsa-miR-1260b	592.6338513914047	74.98457315498308	267.1799939805615	413.141504259155	521.6546580229744	7.909413334102458	592.3887725684725	437.841468036184	82.63018556491308	2.729326132192901	26.0970310631157	B cells	0.5905470265629432
hsa-miR-1261	0.8784883076768805	0.1782834045562131	0.7639616817871192	2.6465964058145888	4.627311839131426	0.0895334514096309	1.4464315322369476	0.4386210301699871	1.36695275471027	0.0	0.2402367714122886	Eosinophils	0.826052238975863
hsa-miR-1262	0.0445009240959897	0.3876172851020354	0.2841263085977324	0.028654601417503	0.2172233671666935	0.009893644969299	8.906611402483518	0.1945727059289091	3.1931536183571323	0.1215503245979991	0.3547424832765762	Monocytes	0.9457028599882399
hsa-miR-1268a	3.119625891999863	1.2021667189767848	2.9295326311253125	4.36245102121404	0.4507084500220783	0.0663919764413138	3.82889089893092	2.012978852541448	0.2443051299788808	0.1765559582339225	0.5886873179525958	CD8+ T cells	0.6648708775156743
hsa-miR-1268b	3.059002017193653	1.204026083591362	3.1009031755478804	4.811757448427472	0.4019397887221864	0.0853657784248749	4.021084192416732	2.112012561063347	0.2195101221676158	0.2121882548241804	0.6479834752546613	CD8+ T cells	0.6869331920683253
hsa-miR-127-3p	7.93607604553125	0.4706160478332163	0.472374851311426	3.7667778104579615	0.572289197929858	0.055555373111378	1.8310798162480924	21.26628466178667	1.437121883566772	1.12738779343575	77.68307205408942	Thrombocytes	0.9498789601753878
hsa-miR-1270	6.289039956123814	7.8794028451065135	2.529000066797909	2.538349487278204	4.920663358220672	16.6484328070213	6.795342877143307	5.922644943257838	2.9858388597353342	10.103602729948506	3.3034025171593853	Erythrocytes	0.6800462346323279
hsa-miR-1271-5p	17.70017586096874	2.484221659338862	15.3468731119092	31.532816961353767	3.152102371644429	0.2124431356605169	2.430954838659373	24.200492439230334	0.530533076795512	0.0741888751587501	2.1197691705709083	CD8+ T cells	0.7835532593755098
hsa-miR-1273c	1.367969151053174	0.3559817910578682	1.4600282971036955	1.8286472528831013	1.2535603961970332	1.090315912113906	1.7309716363117142	2.556321317593764	1.1255904186182353	1.9458139750487893	0.2102542090362678	Natural killer cells	0.5161354343722835
hsa-miR-1273h-3p	20.52054954163261	5.993319312050681	4.647125247814366	13.409309048782529	9.086501600061556	0.0338955407872094	12.514539537893857	17.000144836256556	8.27723911927453	0.6273918516216165	8.483278178315897	B cells	0.6097923980524732
hsa-miR-1273h-5p	4.661756709140814	1.8182600680122445	0.6453078517467592	1.844469539619377	2.0305503088214403	0.0357215151746463	2.4914789277682967	3.8762034073271354	1.6147002784394666	0.6472543057320153	2.8527486667874773	B cells	0.6169535223831975
hsa-miR-1275	504.4327479057344	50.461494379413466	138.42186949817545	273.79812152609645	18.4511386692958	0.0929969601860454	10.209228971224968	128.7861653350386	3.053943636760898	0.5291480822522957	2.0213687781066616	B cells	0.8759348043054688
hsa-miR-1277-3p	2.6739920341373806	1.976529336528256	1.9335883849081672	6.772203908015479	2.190202034872709	1.7303342129177883	2.177639869466449	3.9312516763613714	4.091876880510058	0.1958983468269139	9.74258795492575	Thrombocytes	0.7159531244410974
hsa-miR-1277-5p	9.57927595988477	21.239460757638312	13.860268623070326	87.23512819319177	52.18217935212538	6.164630282543034	30.421850762381624	24.82011039105048	31.02286405273757	6.355750978494681	234.3488041568777	Thrombocytes	0.8792903934923638
hsa-miR-1278	0.3879755552796141	0.0444768801664641	0.7219326708969679	1.3363977893788723	1.1527572681091365	0.5825586931579142	1.2628875688597816	1.54538181803359	1.5631632692077155	0.3133900680386866	0.5806101242512622	Neutrophils	0.49279972269366595
hsa-miR-128-1-5p	3.3569570308614427	2.496186889971775	2.225633836723585	2.994104801945125	2.0984572274110724	0.4680644867629834	4.057931008090248	4.696966021104381	1.750451945036202	0.4056927718276142	0.8838185136453522	Natural killer cells	0.5584958796998172
hsa-miR-128-3p	476.4316819604018	530.9556836915349	462.4881656414205	586.9477958366019	716.730431933924	241.10002377134373	1159.119808109191	890.4911696611865	663.1812611595682	288.31567657707933	347.0923759267146	Monocytes	0.551061570188474
hsa-miR-1284	0.8373119836898163	0.4634015360765176	0.5069313656912545	0.5561743085983866	3.2586919913754486	0.7081481111583396	4.519120363713416	0.7857967676949105	2.722211884105467	1.4999324932262716	0.4179222429689445	Monocytes	0.7398493127338419
hsa-miR-1285-3p	1.1721852297186552	0.266592252978359	1.0786839199579004	2.499961229676181	0.8708439587855804	0.5565131317086707	0.8168475981291479	1.6693371920059823	0.4947124619971307	0.6696977457959605	0.1706270778470798	CD8+ T cells	0.6893535596977878
hsa-miR-1287-5p	3.828617171779253	4.174914309588367	8.216735504086255	23.22632119704017	31.7747728820858	5.471269021581751	6.741834880159299	36.57484951057484	2.7112778013707843	7.108017234497593	8.650318816884878	Natural killer cells	0.7213820967612984
hsa-miR-129-5p	2.576735195244855	0.0037187292291541	0.1113710696181385	0.119376633885033	0.0289833097628786	0.0836090800531508	0.1359898088579361	0.1305276679929403	0.0882924839768325	0.5139962217496906	0.0077939486676151	B cells	0.9525112647954075
hsa-miR-1290	4.058433913799008	3.4670297041020786	0.3243936155085001	0.7486448986382622	2.254388775350296	0.1078561851727474	1.292660461025507	1.2243046265389694	0.6157056612797835	18.666205625582315	0.368013179216658	Plasma	0.9225261346054593
hsa-miR-1291	10.575155630397669	6.701343045998544	6.759479256844166	8.672253303190384	6.451639435097724	0.0105571227023986	4.109950746403094	10.944088728141509	6.600524078003486	0.065842360614848	0.1315403099477428	Natural killer cells	0.5424170387030095
hsa-miR-1292-5p	3.43071148080516	1.49640015643856	2.169587031812392	2.750889265788353	1.3384848509754836	6.967698275533125	3.4876712624412174	3.442376250986603	1.2368890263608576	8.850945546222766	1.6816391590167157	Plasma	0.683623104289589
hsa-miR-1294	3.389838507617885	0.829647168444478	1.6257053264050774	3.963984426176072	3.416600229008828	28.946812857851675	1.469346198719302	9.111045500800762	4.283526627655693	14.358973243398076	0.7286484669973012	Erythrocytes	0.8508391376029786
hsa-miR-1295a	3.365553393073304	0.0	0.0595914684100467	0.0683342640437254	0.0135011164599744	0.0	0.012123330725355	0.0475842021489026	0.0088688697081841	0.0162744342030204	0.0	B cells	0.9932766573792912
hsa-miR-1296-5p	0.826307312164123	0.1044990862689544	0.5287959388125448	1.1730491628849475	6.559608272557314	0.5427403072773752	5.328084313496195	1.5461591463894124	1.884802802723176	0.7764386209622814	5.948781638149975	Eosinophils	0.7155370023055603
hsa-miR-1299	3.4177843235745344	2.0040801500522303	1.7817180500259655	3.1104156929896187	3.670965263807524	4.131333906838649	2.232709129649168	4.224050048405293	1.2008254176650353	1.3742208975677717	1.5205974437927383	Natural killer cells	0.42129828018510745
hsa-miR-1301-3p	10.85187055622008	10.588645251043854	10.132954747809231	15.300999854115192	17.64852819623967	1.967622309003183	48.16185737509339	24.275078955782583	15.127170654324315	7.579269658844441	83.7138895658417	Thrombocytes	0.8069209322410597
hsa-miR-1303	0.3171068175314888	0.1099486031551984	0.0814636664165028	0.1147761786507174	0.0756011331159727	2.256327830041809	0.8338128408132124	0.1751314058526671	0.1849477211317967	3.164605697498004	0.1979677408445398	Plasma	0.8626342630618787
hsa-miR-1304-3p	2.4191345612147463	3.699043252371768	1.9627569540100696	2.736397612016779	14.468482857779597	2.323527818906666	19.24841086273386	4.55539090100836	9.43806778395841	4.649701152637798	9.13457103283043	Monocytes	0.7122511862318592
hsa-miR-1306-3p	0.4368681095860025	0.0574160223840889	0.4069708411538929	0.9833731034394504	1.4673787298825176	1.401230416158702	2.002228281759809	1.2407941403127762	1.6904031170506544	2.4254982559569087	1.4101181021028886	Plasma	0.5424947910567399
hsa-miR-1306-5p	6.623677262232998	31.04491688891658	3.622767509953016	9.325097879158124	32.646951739610486	66.47399237735189	22.701927257197852	23.783419349386303	42.477129491394784	135.20052167255793	69.84655303776472	Plasma	0.7717860634145812
hsa-miR-1307-3p	59.53053655684816	79.78227798632946	37.77702465419773	75.07184805087932	110.7871850022032	29.200452881380784	175.10054768581205	138.30449405160215	86.26620981290563	99.15080494696478	213.51379369133764	Thrombocytes	0.5827101536507098
hsa-miR-1307-5p	6.167301014225283	6.761503414820012	10.62828362528422	68.21917459751624	35.688989947684625	1.6087557616046602	33.37014740286642	14.9320544579056	23.13032476662384	10.004700849867898	10.822496504586711	CD8+ T cells	0.775554954089046
hsa-miR-130a-3p	33.79058016458561	65.60650003658536	5.220102754383566	20.0530347706222	19.640596432326397	194.74484597074013	49.79044571497264	53.62954040226774	30.582571187358248	108.8769234694103	211.90671137234827	Thrombocytes	0.7253814486881849
hsa-miR-130b-3p	31.65831291481972	24.528583289521865	29.090465110924487	32.53945957293842	94.1813369923177	43.29026219599692	134.66463230332658	82.14031815489724	40.32755012093888	23.37513477567109	35.49354141500322	Monocytes	0.6757686431285465
hsa-miR-130b-5p	4.50659616139632	6.826893605332926	4.91066395779125	8.007205640967822	39.27563190268387	1.6666450972691946	45.81198543556471	22.22790300001348	10.84889534985519	1.87252384837552	10.608837573196888	Monocytes	0.7582471157189713
hsa-miR-132-3p	11.277770350822246	18.679737707925423	28.59847224718974	65.63801315940268	134.40573107567874	5.583733905973887	19.157617713842946	174.04700375237385	43.13784049639007	11.347229569594136	11.877080219640243	Natural killer cells	0.799075411292916
hsa-miR-132-5p	1.49672631455129	1.5554454365419228	4.72626742154584	15.0543782431034	10.636421147624574	0.2567452655580864	1.8697476779871829	21.978904537587475	3.633824266362218	0.5105709133168193	0.4944333403823874	Natural killer cells	0.8169401029147466
hsa-miR-133a-3p	2.340935725820676	0.6536778865615172	0.1184191787448133	0.8063797348654279	0.5503371259658422	0.0290217314565081	0.5977164818584132	4.200957400295698	0.2050126779395342	4.366062162357855	15.75085456929853	Thrombocytes	0.9119506815020773
hsa-miR-134-5p	11.356286862504524	0.3480039341389457	0.2548655411725525	0.6403879319257112	0.4227093621405704	0.045232230773713	0.8973260772909041	6.54575427046585	0.4207525580214411	4.076924691274455	142.1232847632469	Thrombocytes	0.9824038379767481
hsa-miR-1343-3p	0.2949238383874074	0.0332684859183122	0.1617608282950925	0.2981938672200058	0.5052002287412977	0.4431542413847173	0.7909304321524027	0.9538509464481788	1.2612671118514125	1.369690567481246	0.4639497325495928	Plasma	0.6198776689743316
hsa-miR-135a-5p	0.1848265563253705	0.2311862869511606	0.0503670636515368	0.4427939259935375	0.2637991422748968	0.4564280581333148	0.0175691517347712	1.575696399149073	0.0299643671794785	0.0470088028865836	1.5077544600026518	Natural killer cells	0.7949035222217602
hsa-miR-135b-5p	0.1109506425902563	0.0210727989652065	0.636967336860862	7.339255273553681	0.0	0.0011005489665909	0.0015483582729361	2.7617042073958262	0.0034067049486132	0.0	0.0135737164874504	CD8+ T cells	0.9516255507928575
hsa-miR-136-3p	0.5601990128350363	0.3870573630862738	0.101668498364734	0.9116726000558608	0.0941188326136397	0.0094669156007497	0.2122058421391217	2.3923506066279088	0.2343181990172908	0.1354238580786081	11.81175985206665	Thrombocytes	0.9573435136548456
hsa-miR-138-1-3p	3.3042865214255546	0.001859364614577	0.0123313010711701	0.2577415051876882	0.0	0.0	0.0	0.043661252496771	0.0	0.0	0.0	B cells	0.9904489692003449
hsa-miR-138-5p	38.630955385908216	0.6003336779334089	0.3175766531622817	9.673228504364262	0.1300766159171455	0.02739276390984	0.1447214666596306	0.6502520687791571	0.0387164031882045	0.1148351380823634	0.035837464745444	B cells	0.9696280595715692
hsa-miR-139-3p	3.851893297340333	0.362884437888775	0.1193301816549768	0.1544138238863232	0.3215401118838756	0.0038746651824322	0.4176180902558247	0.5393633078791501	0.7155808222664576	14.00625527623942	36.21165584472612	Thrombocytes	0.9434084039063291
hsa-miR-139-5p	3.119475922267563	0.7437968093292712	0.2601921008245457	0.3633124361909829	0.4107152691737066	0.0017325607332185	0.5827190329839195	1.11196802938065	0.8166614817131251	1.978095000163131	14.8750777497888	Thrombocytes	0.9368832297841709
hsa-miR-140-3p	4963.082603855392	2119.761063907164	4038.430035139446	4762.061073183226	4767.075422213959	1958.319389646928	3153.743880813822	4663.383986804078	3877.210149761012	1928.7871881005035	869.983661443399	B cells	0.3524436642249778
hsa-miR-140-5p	131.63239434744986	129.16616245230085	161.37506758141558	198.8563327403064	292.2502699146283	55.66684893034505	281.9728144892044	287.12214867369795	389.8184089656096	21.906555824575072	48.75674005887355	Neutrophils	0.5873193009838795
hsa-miR-141-3p	100.24899798872308	30.718603364898605	87.59296245992503	154.67670027779243	30.15364240603288	2.1698292743778933	16.410443536299816	90.15128304044644	20.763551287279974	5.867889697842228	4.956918774535606	CD8+ T cells	0.7484856341442029
hsa-miR-141-5p	0.8103176204531256	0.4844307128976855	0.766302273981014	1.2996075980801345	1.5470878431318908	0.0231491112741234	1.0931751201137747	1.038578921277091	0.510947248821257	0.0777178199276364	0.0487123775163399	Eosinophils	0.6022889823834238
hsa-miR-142-3p	22527.36055410885	21899.727982671026	26864.38947997421	45214.163508573634	43916.65511837888	3116.480915692725	24134.34150844617	49044.38635613533	51382.183128570905	139.64247372182632	15129.9674108853	Neutrophils	0.5095826997501177
hsa-miR-142-5p	25098.404475782823	13162.183981743348	26612.257887551543	35055.92261064442	22844.79103394585	4461.518438203799	9642.462883064294	34796.36333021135	21846.400782951965	2677.9423752281	2304.0292917443026	CD8+ T cells	0.5337553762433331
hsa-miR-143-3p	24.974539914550657	100.41942522162016	26.38771098975001	5.998858219117072	1021.292340050166	0.201146388347718	556.3445771310934	57.83022784979337	7205.627765632112	108.69742254243718	402.6047294376809	Neutrophils	0.9680145706563241
hsa-miR-143-5p	0.2863882939113802	0.7316660819751216	0.1038448431921908	0.0287545052413003	7.117856446062437	0.0	3.324192104604978	0.3261474094022151	40.62188313924752	3.4574505252963283	4.420175491000662	Neutrophils	0.9512664746909284
hsa-miR-144-3p	2.255162774891362	6.799745562496282	0.2569542348869486	2.7193988691318784	4.6872430055581455	2118.5078659476912	0.7438065775150106	23.155824383032463	8.275929344995037	343.4669918667882	61.17816493090064	Erythrocytes	0.9785915724534112
hsa-miR-144-5p	5.19480535932963	29.07026831982539	0.7680949171799508	2.1145920379598206	5.863293404859669	3472.5256174431875	1.5783216966683289	47.6369853045336	14.139883099271891	181.2986322765369	204.47252852955896	Erythrocytes	0.985827681083946
hsa-miR-145-3p	0.1571372966013622	0.1992945913869655	0.1320740721088626	0.0603855257994888	5.211846563282276	0.0	4.455619815816165	0.3691018309088947	30.53525292776849	0.8911424332189869	2.643486522985965	Neutrophils	0.9537580753448802
hsa-miR-145-5p	4.222448083756595	6.5756148902733935	1.55265379238108	0.3062123533123296	86.33658125764023	0.0	48.357412080777074	3.0286975115540447	315.9219993238704	80.80385025671124	28.20107922348696	Neutrophils	0.9178960154705837
hsa-miR-1468-5p	14.753660584277709	2.877311933478868	5.2565183719419	8.663864988424685	1.7719970644138223	1.0179443115273723	1.7701220003063345	14.509515052721111	1.0650816147634052	1.5190617222745124	1.5488564945480647	B cells	0.7288789902281843
hsa-miR-146a-3p	1.0837255603367235	0.707569547778072	5.199976628346263	8.09419568065373	0.0686683504684213	0.0155368358383868	1.4050710642080877	5.814912405096051	0.2035251161444251	0.0	3.5993432686236475	CD8+ T cells	0.7764036169758333
hsa-miR-146a-5p	7759.339863278399	5743.724635357289	17963.21027872096	16770.883909636577	179.55385137559878	61.07583982529634	1754.5032546507812	14781.990570563888	766.8758257086081	501.5769123849558	6783.536415757306	CD4+ T cells	0.6932449143357564
hsa-miR-146b-3p	14.182996732052787	43.6369110336543	179.88748604479184	178.75246707681342	2.007539324201769	0.818517723629893	9.230318534435524	380.889426661056	7.345272247461123	2.668559368264823	6.434653170735283	Natural killer cells	0.8831774551589211
hsa-miR-146b-5p	559.8195938448642	2480.1291889728827	10640.788691629175	13347.89812525739	83.24001282361353	19.82589425745038	472.517219048416	13446.704978720083	337.04082000774787	32.82415524495125	356.1074698476841	Natural killer cells	0.7893149941508513
hsa-miR-147b-3p	0.4481289824547259	0.0318018639529897	0.5129788842731839	0.9294414669456528	0.7870775775065318	0.176139498087114	0.8421925751972246	1.6553686615219148	0.6734665082345177	2.86118704682171	0.0530607417539377	Plasma	0.7864642660564756
hsa-miR-148a-3p	811.7094982920052	6953.933620186023	1112.4109702066824	1022.5448134487292	5214.406942949261	802.2307225213791	891.9296735047919	483.0169412101446	5016.303111405618	609.3696449883979	574.1884967589106	Basophils	0.7621761765559748
hsa-miR-148a-5p	3.946634418798413	4.769560671405192	2.1971705034112547	3.706908231497968	13.41607852926719	0.3498567149646158	1.2525205844364515	0.6533506434938915	4.845714920600627	0.7628921772409878	1.3224120776450283	Eosinophils	0.8225485868202144
hsa-miR-148b-3p	685.912719841778	665.8599026422094	561.2977310371272	935.9915317711092	1474.3211939295802	495.4635170149948	2158.579557306172	1607.4752138592405	1519.634672604556	282.9093409604832	1615.664075212689	Monocytes	0.5439348128007208
hsa-miR-148b-5p	12.164412428083692	10.962937834117822	12.75576954364642	16.352730540756546	11.46140384079665	23.74787635234893	13.101083579257809	26.87881199400196	10.397735418287994	4.540396540959579	6.333476381613722	Natural killer cells	0.5467886657823532
hsa-miR-150-3p	130.99962720957097	64.08603907233083	143.5223844292903	167.58356624595706	22.26697575413878	0.0090599273990631	0.1826787294845799	102.07768844454208	5.843215568650733	3.2873947977942684	0.4739451255464709	CD8+ T cells	0.7179025249021677
hsa-miR-150-5p	75463.73419704117	26101.45061939113	104326.66018682052	138196.79158140725	3415.047580376924	7.535686585326663	47.38349928663965	60697.59659054909	2259.500776101984	492.7653790252736	164.09970151433393	CD8+ T cells	0.8024731463784445
hsa-miR-151a-3p	965.882199215046	84.51791393651843	228.65506792672295	67.08381626179153	10.944258204972416	422.42617673728944	298.7442219027443	153.19524312060923	9.583269118599423	397.0774107787759	1965.6627207481476	Thrombocytes	0.8657903235709236
hsa-miR-151a-5p	254.0712713308469	13.114028957664544	31.48115816038745	8.2020144027608	1.4620708858714526	83.24828294375376	33.12413960146172	30.22915570206636	1.7443342826705186	16.786567504633805	162.5717631520416	B cells	0.8496628471245276
hsa-miR-151b	56.66281787662161	3.7553806920616832	5.719687468681845	1.563777281250517	0.0768454219730387	19.931836579398382	0.4121644905953255	3.588183881448259	0.4554722043505699	10.252244858913803	2.083352886408949	B cells	0.9155725967083961
hsa-miR-152-3p	77.41219013207429	50.17486670171888	67.97388606210633	176.7282727260298	108.60153086403967	17.426235556542103	185.0461068548268	1178.3664443099717	20.020640557535724	22.287716831285216	195.18383718726335	Natural killer cells	0.9218532326747765
hsa-miR-153-3p	2.1966688761637645	2.405635544431988	10.12766231790738	9.473553892263684	0.2019079493034138	0.4738494178645859	0.0968265849301823	1.003684700915242	0.5650918553466	0.4469138805117122	1.909759151602248	CD4+ T cells	0.8146275886377248
